time.time(), c1pp, c2pp
1727774227.8950346, 2.009E+00, 1.993E+01
1727774228.0018578, 2.015E+00, 2.001E+01
1727774228.1082659, 2.009E+00, 1.998E+01
1727774228.2171276, 2.015E+00, 1.995E+01
1727774228.324654, 2.002E+00, 1.999E+01
1727774228.4305236, 2.011E+00, 1.996E+01
1727774228.5378363, 2.009E+00, 1.997E+01
1727774228.645222, 2.017E+00, 1.991E+01
1727774228.7582185, 2.017E+00, 2.001E+01
1727774228.8649354, 2.016E+00, 1.995E+01
1727774228.9722364, 2.015E+00, 1.998E+01
1727774229.0829835, 2.016E+00, 2.002E+01
1727774229.1904974, 2.019E+00, 1.999E+01
1727774229.2973359, 2.016E+00, 1.999E+01
1727774229.4040082, 2.012E+00, 1.996E+01
1727774229.5108798, 2.024E+00, 1.998E+01
1727774229.6177378, 2.013E+00, 2.003E+01
1727774229.7243905, 2.018E+00, 1.999E+01
1727774229.831879, 2.011E+00, 2.004E+01
1727774229.9382086, 2.019E+00, 1.998E+01
1727774230.0457125, 2.017E+00, 1.996E+01
1727774230.152221, 2.011E+00, 1.991E+01
1727774230.258843, 2.015E+00, 2.004E+01
1727774230.3693342, 2.004E+00, 2.003E+01
1727774230.4767802, 2.022E+00, 1.998E+01
1727774230.584226, 2.016E+00, 2.001E+01
1727774230.6911478, 2.012E+00, 2.000E+01
1727774230.8007066, 2.023E+00, 2.005E+01
1727774230.9090185, 2.006E+00, 1.996E+01
1727774231.0188649, 2.010E+00, 1.998E+01
1727774231.1246216, 2.019E+00, 1.998E+01
1727774231.2329884, 2.015E+00, 1.996E+01
1727774231.3405716, 2.027E+00, 1.999E+01
1727774231.4506328, 2.002E+00, 1.998E+01
1727774231.557486, 2.011E+00, 1.993E+01
1727774231.6647103, 2.008E+00, 1.995E+01
1727774231.7712736, 2.015E+00, 2.001E+01
1727774231.8803906, 2.020E+00, 1.995E+01
1727774231.9855902, 2.013E+00, 1.997E+01
1727774232.093341, 2.012E+00, 1.999E+01
1727774232.203288, 2.013E+00, 1.996E+01
1727774232.3123908, 2.005E+00, 1.998E+01
1727774232.419601, 2.018E+00, 1.998E+01
1727774232.5273724, 2.017E+00, 2.004E+01
1727774232.63464, 2.012E+00, 1.997E+01
1727774232.743534, 2.022E+00, 2.000E+01
1727774232.8573802, 2.024E+00, 1.998E+01
1727774232.9643776, 2.013E+00, 2.000E+01
1727774233.0708308, 2.011E+00, 2.001E+01
1727774233.1838298, 2.011E+00, 1.996E+01
1727774233.292746, 2.010E+00, 1.999E+01
1727774233.403607, 2.019E+00, 2.000E+01
1727774233.5117176, 2.013E+00, 1.999E+01
1727774233.6197288, 2.022E+00, 1.997E+01
1727774233.7265317, 2.029E+00, 2.001E+01
1727774233.8330579, 2.017E+00, 1.997E+01
1727774233.93996, 2.010E+00, 2.001E+01
1727774234.047314, 2.008E+00, 1.997E+01
1727774234.1544325, 2.024E+00, 2.001E+01
1727774234.2697816, 2.013E+00, 2.000E+01
1727774234.377561, 2.012E+00, 2.001E+01
1727774234.4861474, 2.023E+00, 1.993E+01
1727774234.5949593, 2.008E+00, 1.994E+01
1727774234.7026644, 2.011E+00, 1.999E+01
1727774234.8224502, 2.013E+00, 1.993E+01
1727774234.932428, 2.015E+00, 2.003E+01
1727774235.039466, 2.016E+00, 2.000E+01
1727774235.146507, 2.013E+00, 1.995E+01
1727774235.2560935, 2.009E+00, 1.994E+01
1727774235.3627343, 2.030E+00, 1.998E+01
1727774235.469645, 2.015E+00, 2.000E+01
1727774235.5793607, 2.005E+00, 2.002E+01
1727774235.6881363, 2.020E+00, 1.995E+01
1727774235.7959616, 2.019E+00, 2.001E+01
1727774235.9031122, 2.005E+00, 1.995E+01
1727774236.0104465, 2.024E+00, 1.991E+01
1727774236.1174107, 2.005E+00, 1.991E+01
1727774236.2285197, 2.019E+00, 2.002E+01
1727774236.3349924, 2.015E+00, 1.998E+01
1727774236.4449134, 2.013E+00, 1.995E+01
1727774236.5520067, 2.011E+00, 2.001E+01
1727774236.6588275, 2.011E+00, 2.000E+01
1727774236.7725759, 2.017E+00, 1.996E+01
1727774236.886665, 2.015E+00, 1.996E+01
1727774236.9945254, 2.018E+00, 2.001E+01
1727774237.1008763, 2.012E+00, 1.991E+01
1727774237.2106485, 2.017E+00, 2.001E+01
1727774237.3203948, 2.023E+00, 1.999E+01
1727774237.431166, 2.010E+00, 1.989E+01
1727774237.5399473, 2.023E+00, 2.006E+01
1727774237.6467404, 2.018E+00, 1.996E+01
1727774237.7536736, 2.005E+00, 1.999E+01
1727774237.86309, 2.016E+00, 2.004E+01
1727774237.9715357, 2.019E+00, 2.005E+01
1727774238.0795815, 2.012E+00, 1.998E+01
1727774238.1869993, 2.002E+00, 1.999E+01
1727774238.302492, 2.011E+00, 1.998E+01
1727774238.409531, 2.025E+00, 1.995E+01
1727774238.5165744, 2.015E+00, 1.996E+01
1727774238.6236737, 2.018E+00, 2.005E+01
1727774238.733821, 2.019E+00, 1.996E+01
1727774238.8425512, 2.016E+00, 2.000E+01
1727774238.949326, 2.024E+00, 2.002E+01
1727774239.056683, 2.017E+00, 1.998E+01
1727774239.165375, 2.012E+00, 2.005E+01
1727774239.2727065, 2.015E+00, 2.001E+01
1727774239.379405, 2.011E+00, 2.000E+01
1727774239.4880624, 2.019E+00, 2.000E+01
1727774239.594272, 2.011E+00, 2.001E+01
1727774239.7035613, 2.013E+00, 2.006E+01
1727774239.8089082, 2.018E+00, 1.999E+01
1727774239.9178789, 2.011E+00, 2.000E+01
1727774240.0277874, 2.018E+00, 1.993E+01
1727774240.135428, 2.005E+00, 2.000E+01
1727774240.2440524, 2.012E+00, 1.995E+01
1727774240.3506029, 2.011E+00, 1.996E+01
1727774240.4673078, 2.006E+00, 2.002E+01
1727774240.5804758, 2.006E+00, 1.990E+01
1727774240.688039, 2.011E+00, 1.997E+01
1727774240.7956004, 2.018E+00, 1.997E+01
1727774240.902904, 2.020E+00, 1.995E+01
1727774241.0152738, 2.009E+00, 2.000E+01
1727774241.1219516, 2.018E+00, 2.000E+01
1727774241.2309165, 2.015E+00, 2.002E+01
1727774241.337722, 2.012E+00, 1.993E+01
1727774241.4441786, 2.009E+00, 1.997E+01
1727774241.5537562, 2.013E+00, 1.995E+01
1727774241.6643138, 2.018E+00, 2.001E+01
1727774241.771199, 2.020E+00, 1.995E+01
1727774241.8811014, 2.006E+00, 2.001E+01
1727774241.9875238, 2.015E+00, 1.996E+01
1727774242.0961328, 2.013E+00, 1.998E+01
1727774242.2036405, 2.018E+00, 2.003E+01
1727774242.3140125, 2.012E+00, 1.999E+01
1727774242.421457, 2.013E+00, 1.994E+01
1727774242.5287838, 2.017E+00, 1.996E+01
1727774242.63633, 2.031E+00, 1.998E+01
1727774242.7430174, 2.020E+00, 2.004E+01
1727774242.8499804, 2.016E+00, 1.991E+01
1727774242.9557729, 2.013E+00, 1.996E+01
1727774243.0635993, 2.012E+00, 1.998E+01
1727774243.1712332, 2.026E+00, 1.995E+01
1727774243.2767704, 2.005E+00, 2.002E+01
1727774243.3858438, 2.016E+00, 2.004E+01
1727774243.4916794, 2.013E+00, 2.006E+01
1727774243.602556, 2.017E+00, 1.994E+01
1727774243.7118945, 2.017E+00, 1.997E+01
1727774243.8179562, 2.018E+00, 2.004E+01
1727774243.9287188, 2.009E+00, 1.993E+01
1727774244.03614, 2.008E+00, 2.000E+01
1727774244.144522, 2.018E+00, 1.997E+01
1727774244.2510216, 2.015E+00, 2.001E+01
1727774244.357435, 2.013E+00, 1.993E+01
1727774244.4648125, 2.018E+00, 1.995E+01
1727774244.5719094, 2.019E+00, 2.000E+01
1727774244.6783733, 2.015E+00, 2.003E+01
1727774244.7881982, 2.018E+00, 2.005E+01
1727774244.895025, 2.010E+00, 1.996E+01
1727774245.001937, 2.006E+00, 1.997E+01
1727774245.1101935, 2.012E+00, 2.000E+01
1727774245.2155235, 2.012E+00, 1.994E+01
1727774245.324813, 2.005E+00, 2.001E+01
1727774245.4372797, 2.012E+00, 2.001E+01
1727774245.5442111, 2.010E+00, 2.001E+01
1727774245.6533194, 2.012E+00, 1.999E+01
1727774245.7603564, 2.012E+00, 2.001E+01
1727774245.8682356, 2.018E+00, 1.998E+01
1727774245.9776714, 2.011E+00, 2.005E+01
1727774246.0849605, 2.013E+00, 1.998E+01
1727774246.193098, 2.012E+00, 1.995E+01
1727774246.3007782, 2.023E+00, 1.998E+01
1727774246.4101446, 2.009E+00, 1.996E+01
1727774246.5154588, 2.022E+00, 1.997E+01
1727774246.6239932, 2.022E+00, 1.997E+01
1727774246.7307756, 2.012E+00, 1.996E+01
1727774246.8389096, 2.008E+00, 1.995E+01
1727774246.9454315, 2.011E+00, 1.997E+01
1727774247.0531962, 2.013E+00, 1.998E+01
1727774247.1622992, 2.012E+00, 1.999E+01
1727774247.2709022, 2.025E+00, 1.996E+01
1727774247.3812706, 2.006E+00, 1.997E+01
1727774247.4890516, 2.012E+00, 1.999E+01
1727774247.5962174, 2.010E+00, 2.000E+01
1727774247.7055657, 2.011E+00, 1.995E+01
1727774247.8132474, 2.009E+00, 1.997E+01
1727774247.9195023, 2.016E+00, 1.997E+01
1727774248.0317833, 2.011E+00, 1.996E+01
1727774248.1398046, 2.016E+00, 2.001E+01
1727774248.247369, 2.010E+00, 2.000E+01
1727774248.3547113, 2.015E+00, 1.990E+01
1727774248.4616673, 2.017E+00, 1.991E+01
1727774248.5684345, 2.030E+00, 1.990E+01
1727774248.6761787, 2.018E+00, 2.002E+01
1727774248.7845707, 2.017E+00, 2.000E+01
1727774248.8936062, 2.017E+00, 2.001E+01
1727774249.0007744, 2.005E+00, 1.994E+01
1727774249.111247, 2.010E+00, 2.005E+01
1727774249.2215621, 2.010E+00, 1.991E+01
1727774249.3283794, 2.009E+00, 2.003E+01
1727774249.4369295, 2.003E+00, 1.998E+01
1727774249.5481508, 2.022E+00, 2.004E+01
1727774249.6552885, 2.013E+00, 2.004E+01
1727774249.7625573, 2.019E+00, 1.993E+01
1727774249.875993, 2.010E+00, 2.002E+01
1727774249.9896631, 2.015E+00, 1.999E+01
1727774250.0975647, 2.016E+00, 2.004E+01
1727774250.2047594, 2.020E+00, 1.993E+01
1727774250.314066, 2.018E+00, 1.999E+01
1727774250.4241848, 2.013E+00, 2.001E+01
1727774250.5311391, 2.013E+00, 2.000E+01
1727774250.6393905, 2.002E+00, 2.002E+01
1727774250.749312, 2.006E+00, 1.996E+01
1727774250.8580828, 2.019E+00, 1.998E+01
1727774250.9650817, 2.027E+00, 2.000E+01
1727774251.072447, 2.016E+00, 1.995E+01
1727774251.1815405, 2.006E+00, 2.000E+01
1727774251.288638, 2.012E+00, 1.990E+01
1727774251.396675, 2.015E+00, 2.001E+01
1727774251.5071652, 2.016E+00, 2.001E+01
1727774251.6163006, 2.013E+00, 1.996E+01
1727774251.7231946, 2.011E+00, 1.991E+01
1727774251.8304136, 2.009E+00, 2.006E+01
1727774251.9389193, 2.012E+00, 1.997E+01
1727774252.045829, 2.020E+00, 1.996E+01
1727774252.153613, 2.017E+00, 1.991E+01
1727774252.2601206, 2.023E+00, 1.995E+01
1727774252.3693156, 2.017E+00, 2.001E+01
1727774252.4756515, 2.016E+00, 2.001E+01
1727774252.5823164, 2.016E+00, 2.001E+01
1727774252.690765, 2.026E+00, 1.989E+01
1727774252.798317, 2.011E+00, 2.001E+01
1727774252.905701, 2.023E+00, 2.001E+01
1727774253.013576, 2.020E+00, 1.997E+01
1727774253.1267846, 2.013E+00, 2.006E+01
1727774253.2356603, 2.013E+00, 2.001E+01
1727774253.343428, 2.011E+00, 1.993E+01
1727774253.4545224, 2.012E+00, 2.001E+01
1727774253.5613372, 2.011E+00, 1.998E+01
1727774253.6685543, 2.005E+00, 1.999E+01
1727774253.7754655, 2.019E+00, 2.008E+01
1727774253.8867512, 2.006E+00, 2.001E+01
1727774253.9946513, 2.010E+00, 2.006E+01
1727774254.1097124, 2.022E+00, 1.998E+01
1727774254.2175982, 2.020E+00, 2.004E+01
1727774254.324077, 2.016E+00, 1.995E+01
1727774254.4314265, 2.017E+00, 1.999E+01
1727774254.5435727, 2.010E+00, 1.998E+01
1727774254.6510308, 2.017E+00, 1.998E+01
1727774254.757925, 2.010E+00, 1.998E+01
1727774254.8650258, 2.020E+00, 1.999E+01
1727774254.9744534, 2.020E+00, 2.000E+01
1727774255.0812898, 2.011E+00, 1.998E+01
1727774255.188336, 2.023E+00, 2.000E+01
1727774255.2952688, 2.020E+00, 1.998E+01
1727774255.4049592, 2.022E+00, 2.001E+01
1727774255.515948, 2.009E+00, 1.996E+01
1727774255.6234004, 2.018E+00, 2.001E+01
1727774255.7329988, 2.017E+00, 1.998E+01
1727774255.8425236, 2.015E+00, 2.000E+01
1727774255.9539268, 2.013E+00, 2.005E+01
1727774256.0634267, 2.003E+00, 1.997E+01
1727774256.172991, 2.012E+00, 2.000E+01
1727774256.2798185, 2.004E+00, 2.000E+01
1727774256.3888688, 2.010E+00, 1.996E+01
1727774256.4973023, 2.009E+00, 2.000E+01
1727774256.6037486, 2.013E+00, 2.001E+01
1727774256.7133598, 2.015E+00, 2.003E+01
1727774256.8222167, 2.009E+00, 1.995E+01
1727774256.9311023, 2.009E+00, 1.995E+01
1727774257.040243, 2.009E+00, 2.002E+01
1727774257.1482756, 2.024E+00, 1.990E+01
1727774257.25583, 2.010E+00, 1.996E+01
1727774257.3641, 2.009E+00, 1.999E+01
1727774257.4711237, 2.010E+00, 2.001E+01
1727774257.5809782, 2.003E+00, 2.003E+01
1727774257.6878865, 2.032E+00, 1.995E+01
1727774257.7950265, 2.016E+00, 1.993E+01
1727774257.9044783, 2.012E+00, 2.001E+01
1727774258.018069, 2.017E+00, 1.994E+01
1727774258.129941, 2.013E+00, 1.998E+01
1727774258.2376537, 2.016E+00, 2.005E+01
1727774258.3447573, 2.025E+00, 1.998E+01
1727774258.4507236, 2.006E+00, 2.007E+01
1727774258.562623, 2.009E+00, 2.005E+01
1727774258.6700861, 2.015E+00, 2.000E+01
1727774258.7791185, 2.017E+00, 1.997E+01
1727774258.8866644, 2.019E+00, 1.998E+01
1727774258.993243, 2.017E+00, 1.996E+01
1727774259.100505, 2.016E+00, 1.999E+01
1727774259.2102463, 2.017E+00, 1.998E+01
1727774259.3194273, 2.010E+00, 1.998E+01
1727774259.4288273, 2.009E+00, 1.999E+01
1727774259.5372088, 2.007E+00, 1.995E+01
1727774259.6442897, 2.008E+00, 2.007E+01
1727774259.7540143, 2.009E+00, 2.001E+01
1727774259.8642378, 2.008E+00, 2.004E+01
1727774259.9707386, 2.018E+00, 2.001E+01
1727774260.0786486, 2.012E+00, 1.994E+01
1727774260.1865911, 2.010E+00, 1.989E+01
1727774260.293299, 2.015E+00, 1.994E+01
1727774260.3998377, 2.005E+00, 1.998E+01
1727774260.5076654, 2.015E+00, 2.006E+01
1727774260.6147559, 2.020E+00, 2.006E+01
1727774260.727565, 2.008E+00, 2.001E+01
1727774260.8342774, 2.018E+00, 1.994E+01
1727774260.9474924, 2.010E+00, 1.995E+01
1727774261.0618126, 2.030E+00, 1.994E+01
1727774261.173562, 2.003E+00, 1.995E+01
1727774261.2826335, 2.012E+00, 2.000E+01
1727774261.3906927, 2.017E+00, 1.995E+01
1727774261.4973848, 2.015E+00, 2.005E+01
1727774261.6048799, 2.015E+00, 2.000E+01
1727774261.7148738, 2.015E+00, 2.005E+01
1727774261.822376, 2.016E+00, 1.997E+01
1727774261.932171, 2.010E+00, 2.004E+01
1727774262.0389185, 2.016E+00, 2.000E+01
1727774262.147247, 2.007E+00, 2.006E+01
1727774262.2544472, 2.012E+00, 1.993E+01
1727774262.362132, 2.010E+00, 1.998E+01
1727774262.4696279, 2.013E+00, 1.994E+01
1727774262.5779748, 2.020E+00, 1.998E+01
1727774262.6859596, 2.018E+00, 2.006E+01
1727774262.7931626, 2.013E+00, 2.000E+01
1727774262.9022253, 2.019E+00, 2.004E+01
1727774263.0116973, 2.022E+00, 1.997E+01
1727774263.1207309, 2.026E+00, 1.995E+01
1727774263.2278218, 2.019E+00, 2.000E+01
1727774263.3369064, 2.011E+00, 1.997E+01
1727774263.444386, 2.015E+00, 1.996E+01
1727774263.550995, 2.017E+00, 2.002E+01
1727774263.6608405, 2.022E+00, 1.997E+01
1727774263.7685893, 2.010E+00, 2.000E+01
1727774263.875096, 2.013E+00, 1.998E+01
1727774263.9813464, 2.016E+00, 2.008E+01
1727774264.091819, 2.018E+00, 2.002E+01
1727774264.19872, 2.019E+00, 1.998E+01
1727774264.307457, 2.012E+00, 2.002E+01
1727774264.4123323, 2.013E+00, 1.999E+01
1727774264.5194464, 2.022E+00, 1.997E+01
1727774264.626266, 2.019E+00, 1.996E+01
1727774264.7343042, 2.010E+00, 1.993E+01
1727774264.84947, 2.015E+00, 2.000E+01
1727774264.955515, 2.016E+00, 1.993E+01
1727774265.0637212, 2.010E+00, 1.991E+01
1727774265.170551, 2.012E+00, 2.000E+01
1727774265.2790532, 2.005E+00, 2.002E+01
1727774265.388863, 2.010E+00, 2.005E+01
1727774265.4952328, 2.018E+00, 2.000E+01
1727774265.603362, 2.018E+00, 2.000E+01
1727774265.7100947, 2.015E+00, 2.001E+01
1727774265.8181353, 2.006E+00, 1.997E+01
1727774265.9248068, 2.016E+00, 1.994E+01
1727774266.0336616, 2.019E+00, 1.997E+01
1727774266.1392565, 2.015E+00, 2.003E+01
1727774266.2471266, 2.013E+00, 1.990E+01
1727774266.3545659, 2.018E+00, 2.005E+01
1727774266.4617748, 2.026E+00, 1.998E+01
1727774266.571841, 2.017E+00, 1.994E+01
1727774266.6789203, 2.015E+00, 2.001E+01
1727774266.7950225, 2.016E+00, 1.996E+01
1727774266.9048162, 2.017E+00, 1.999E+01
1727774267.0130339, 2.026E+00, 1.988E+01
1727774267.120223, 2.013E+00, 1.999E+01
1727774267.227233, 2.013E+00, 1.991E+01
1727774267.337232, 2.015E+00, 1.997E+01
1727774267.4442317, 2.016E+00, 2.004E+01
1727774267.5525653, 2.025E+00, 1.989E+01
1727774267.6600683, 2.028E+00, 2.000E+01
1727774267.77167, 2.010E+00, 1.998E+01
1727774267.877862, 2.015E+00, 2.000E+01
1727774267.9845638, 2.013E+00, 2.001E+01
1727774268.0907288, 2.006E+00, 1.998E+01
1727774268.1988573, 2.017E+00, 2.003E+01
1727774268.3051844, 2.006E+00, 2.003E+01
1727774268.4147627, 2.013E+00, 1.997E+01
1727774268.5209515, 2.020E+00, 2.000E+01
1727774268.6280036, 2.006E+00, 1.998E+01
1727774268.7362945, 2.015E+00, 2.000E+01
1727774268.8445458, 2.023E+00, 1.998E+01
1727774268.9544814, 2.019E+00, 1.994E+01
1727774269.0627213, 2.003E+00, 1.998E+01
1727774269.1702409, 2.020E+00, 1.999E+01
1727774269.278303, 2.008E+00, 2.000E+01
1727774269.3866081, 2.018E+00, 1.997E+01
1727774269.492841, 2.009E+00, 1.998E+01
1727774269.5995562, 2.026E+00, 2.000E+01
1727774269.704646, 2.022E+00, 1.994E+01
1727774269.8116663, 2.005E+00, 2.001E+01
1727774269.9206166, 2.019E+00, 1.999E+01
1727774270.0295033, 2.015E+00, 1.997E+01
1727774270.1372304, 2.025E+00, 2.001E+01
1727774270.244603, 2.007E+00, 2.004E+01
1727774270.3500304, 2.010E+00, 2.000E+01
1727774270.4583483, 2.017E+00, 1.996E+01
1727774270.5650606, 2.019E+00, 2.002E+01
1727774270.6752803, 2.015E+00, 1.995E+01
1727774270.783796, 2.010E+00, 1.998E+01
1727774270.8910675, 2.016E+00, 1.996E+01
1727774270.996285, 2.015E+00, 1.997E+01
1727774271.1059425, 2.019E+00, 2.002E+01
1727774271.212654, 2.006E+00, 1.994E+01
1727774271.3192563, 2.012E+00, 1.996E+01
1727774271.42582, 2.018E+00, 1.999E+01
1727774271.537667, 2.007E+00, 1.999E+01
1727774271.644031, 2.013E+00, 1.991E+01
1727774271.752149, 2.017E+00, 1.997E+01
1727774271.8598602, 2.013E+00, 2.002E+01
1727774271.966722, 2.010E+00, 1.997E+01
1727774272.0769632, 2.020E+00, 1.990E+01
1727774272.1853726, 2.008E+00, 1.995E+01
1727774272.2939043, 2.016E+00, 1.998E+01
1727774272.4012642, 2.026E+00, 1.993E+01
1727774272.5076563, 2.023E+00, 2.003E+01
1727774272.6154363, 2.011E+00, 2.001E+01
1727774272.7227464, 2.006E+00, 1.995E+01
1727774272.830877, 2.018E+00, 2.009E+01
1727774272.938553, 2.027E+00, 2.004E+01
1727774273.0465117, 2.015E+00, 2.002E+01
1727774273.1533666, 2.019E+00, 1.989E+01
1727774273.2613337, 2.009E+00, 1.998E+01
1727774273.3677573, 2.015E+00, 1.999E+01
1727774273.4747968, 2.018E+00, 1.998E+01
1727774273.5833259, 2.012E+00, 2.001E+01
1727774273.6894596, 2.015E+00, 2.000E+01
1727774273.7964888, 2.011E+00, 1.999E+01
1727774273.9054923, 2.008E+00, 1.996E+01
1727774274.012181, 2.012E+00, 1.998E+01
1727774274.119423, 2.008E+00, 1.996E+01
1727774274.2274516, 2.006E+00, 2.002E+01
1727774274.3350976, 2.019E+00, 1.997E+01
1727774274.4414053, 2.013E+00, 1.994E+01
1727774274.553202, 2.022E+00, 2.001E+01
1727774274.6600995, 2.012E+00, 2.001E+01
1727774274.7668889, 2.019E+00, 1.995E+01
1727774274.8761103, 2.019E+00, 2.007E+01
1727774274.982134, 2.012E+00, 1.998E+01
1727774275.0890167, 2.020E+00, 2.001E+01
1727774275.1968246, 2.016E+00, 1.997E+01
1727774275.3059475, 2.012E+00, 1.996E+01
1727774275.41451, 2.020E+00, 2.000E+01
1727774275.5212836, 2.018E+00, 1.995E+01
1727774275.6269038, 2.003E+00, 2.000E+01
1727774275.7354395, 2.018E+00, 1.996E+01
1727774275.8436737, 2.015E+00, 1.994E+01
1727774275.9509203, 2.002E+00, 1.995E+01
1727774276.0586746, 2.016E+00, 1.999E+01
1727774276.1658986, 2.006E+00, 1.993E+01
1727774276.272751, 2.017E+00, 1.998E+01
1727774276.3807755, 2.011E+00, 1.997E+01
1727774276.4886467, 2.023E+00, 1.996E+01
1727774276.5960538, 2.004E+00, 1.999E+01
1727774276.7025788, 2.019E+00, 2.003E+01
1727774276.8092306, 2.027E+00, 2.000E+01
1727774276.9210658, 2.020E+00, 1.999E+01
1727774277.0274177, 2.009E+00, 1.997E+01
1727774277.1372092, 2.013E+00, 2.000E+01
1727774277.2446172, 2.019E+00, 2.001E+01
1727774277.3517263, 2.026E+00, 1.995E+01
1727774277.4613855, 2.010E+00, 2.001E+01
1727774277.5693805, 2.011E+00, 1.997E+01
1727774277.675031, 2.024E+00, 1.990E+01
1727774277.7816331, 2.018E+00, 2.001E+01
1727774277.8900874, 2.024E+00, 1.994E+01
1727774277.9997432, 2.012E+00, 1.999E+01
1727774278.1076543, 2.019E+00, 1.998E+01
1727774278.2186594, 2.012E+00, 2.000E+01
1727774278.325874, 2.013E+00, 1.994E+01
1727774278.4334803, 2.008E+00, 2.000E+01
1727774278.5409987, 2.030E+00, 1.995E+01
1727774278.6480153, 2.026E+00, 1.997E+01
1727774278.7548363, 2.027E+00, 1.994E+01
1727774278.8624787, 2.015E+00, 2.004E+01
1727774278.9686236, 2.023E+00, 2.004E+01
1727774279.08172, 2.022E+00, 1.990E+01
1727774279.1875648, 2.015E+00, 1.996E+01
1727774279.2995958, 2.018E+00, 1.995E+01
1727774279.411346, 2.010E+00, 1.999E+01
1727774279.5201313, 2.010E+00, 2.000E+01
1727774279.627232, 2.023E+00, 1.997E+01
1727774279.7339451, 2.013E+00, 2.000E+01
1727774279.8412373, 2.002E+00, 1.995E+01
1727774279.948085, 2.009E+00, 2.003E+01
1727774280.0557714, 2.020E+00, 2.004E+01
1727774280.1642728, 2.020E+00, 1.993E+01
1727774280.2727652, 2.006E+00, 1.996E+01
1727774280.3805149, 2.018E+00, 1.995E+01
1727774280.4874597, 2.006E+00, 1.993E+01
1727774280.5956552, 2.016E+00, 1.997E+01
1727774280.7030497, 2.005E+00, 2.000E+01
1727774280.8086555, 2.015E+00, 1.996E+01
1727774280.9162927, 2.013E+00, 2.004E+01
1727774281.0224574, 2.009E+00, 2.001E+01
1727774281.1333363, 2.013E+00, 1.995E+01
1727774281.2464786, 2.012E+00, 1.996E+01
1727774281.3555388, 2.023E+00, 1.998E+01
1727774281.470077, 2.018E+00, 1.998E+01
1727774281.5781577, 2.012E+00, 2.000E+01
1727774281.684931, 2.019E+00, 1.996E+01
1727774281.792872, 2.010E+00, 2.000E+01
1727774281.9010746, 2.023E+00, 1.997E+01
1727774282.0083601, 2.016E+00, 2.000E+01
1727774282.1154852, 2.012E+00, 1.997E+01
1727774282.2231376, 2.015E+00, 1.996E+01
1727774282.3324456, 2.016E+00, 1.994E+01
1727774282.4396687, 2.025E+00, 2.000E+01
1727774282.546206, 2.012E+00, 2.005E+01
1727774282.6535904, 2.004E+00, 2.001E+01
1727774282.7603092, 2.011E+00, 1.998E+01
1727774282.866799, 2.004E+00, 1.997E+01
1727774282.9750044, 2.012E+00, 1.994E+01
1727774283.0829504, 2.016E+00, 2.006E+01
1727774283.1921947, 2.023E+00, 1.996E+01
1727774283.2992783, 2.015E+00, 1.995E+01
1727774283.4084797, 2.017E+00, 1.994E+01
1727774283.5153494, 2.006E+00, 1.993E+01
1727774283.6228194, 2.017E+00, 2.001E+01
1727774283.7309034, 2.008E+00, 1.996E+01
1727774283.8386273, 2.024E+00, 1.996E+01
1727774283.9463594, 2.009E+00, 1.997E+01
1727774284.0558577, 2.010E+00, 1.996E+01
1727774284.1630533, 2.017E+00, 2.000E+01
1727774284.270555, 2.025E+00, 2.000E+01
1727774284.377507, 2.010E+00, 1.998E+01
1727774284.4854643, 2.010E+00, 2.001E+01
1727774284.5919971, 2.008E+00, 1.999E+01
1727774284.6991665, 2.008E+00, 1.997E+01
1727774284.8102205, 2.023E+00, 1.997E+01
1727774284.9167218, 2.022E+00, 1.999E+01
1727774285.0236962, 2.018E+00, 2.000E+01
1727774285.1303751, 2.012E+00, 1.999E+01
1727774285.2385018, 2.026E+00, 2.001E+01
1727774285.3437269, 2.009E+00, 1.997E+01
1727774285.4517927, 2.008E+00, 2.006E+01
1727774285.5603323, 2.018E+00, 2.001E+01
1727774285.6689873, 2.013E+00, 1.991E+01
1727774285.7769034, 2.012E+00, 1.993E+01
1727774285.884097, 2.006E+00, 2.002E+01
1727774285.9918387, 2.011E+00, 2.000E+01
1727774286.0990477, 2.020E+00, 1.995E+01
1727774286.2058897, 2.018E+00, 1.999E+01
1727774286.3246958, 2.011E+00, 2.004E+01
1727774286.4363768, 2.026E+00, 1.998E+01
1727774286.54192, 2.018E+00, 1.999E+01
1727774286.6502564, 2.015E+00, 1.998E+01
1727774286.7594647, 2.023E+00, 2.000E+01
1727774286.86623, 2.011E+00, 1.991E+01
1727774286.974023, 2.015E+00, 1.996E+01
1727774287.0802643, 2.020E+00, 2.001E+01
1727774287.1933742, 2.023E+00, 1.995E+01
1727774287.3004797, 2.015E+00, 1.997E+01
1727774287.4146876, 2.024E+00, 1.994E+01
1727774287.5228035, 2.013E+00, 2.004E+01
1727774287.630572, 2.011E+00, 1.999E+01
1727774287.7400177, 2.013E+00, 2.001E+01
1727774287.8508663, 2.009E+00, 2.000E+01
1727774287.957408, 2.018E+00, 2.001E+01
1727774288.0646422, 2.000E+00, 2.000E+01
1727774288.1707432, 2.007E+00, 1.998E+01
1727774288.2800694, 2.030E+00, 2.001E+01
1727774288.3893151, 2.019E+00, 2.003E+01
1727774288.4974413, 2.017E+00, 1.999E+01
1727774288.605611, 2.000E+00, 2.000E+01
1727774288.7136686, 2.004E+00, 2.001E+01
1727774288.822632, 2.017E+00, 2.004E+01
1727774288.930137, 2.018E+00, 2.000E+01
