time.time(), c1pp, c2pp, c1rms, c2rms
1727858820.5009046, 7.793E+00, 2.006E+01, 2.719E+00, 6.962E+00 
1727858820.6177833, 7.791E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858820.7371945, 7.793E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858820.8500729, 7.811E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858820.9677804, 7.793E+00, 2.000E+01, 2.720E+00, 6.965E+00 
1727858821.0827491, 7.791E+00, 2.002E+01, 2.719E+00, 6.961E+00 
1727858821.1987255, 7.800E+00, 2.002E+01, 2.719E+00, 6.962E+00 
1727858821.3119895, 7.795E+00, 1.996E+01, 2.719E+00, 6.964E+00 
1727858821.4268398, 7.825E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858821.547032, 7.789E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858821.667829, 7.793E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858821.7820451, 7.798E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858821.898978, 7.800E+00, 2.004E+01, 2.719E+00, 6.963E+00 
1727858822.009794, 7.798E+00, 1.997E+01, 2.719E+00, 6.965E+00 
1727858822.1232839, 7.811E+00, 2.006E+01, 2.719E+00, 6.965E+00 
1727858822.24395, 7.795E+00, 2.004E+01, 2.720E+00, 6.962E+00 
1727858822.3566875, 7.795E+00, 2.000E+01, 2.719E+00, 6.963E+00 
1727858822.470704, 7.800E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858822.5894423, 7.798E+00, 1.998E+01, 2.719E+00, 6.964E+00 
1727858822.701456, 7.798E+00, 2.004E+01, 2.719E+00, 6.964E+00 
1727858822.8201537, 7.802E+00, 2.000E+01, 2.719E+00, 6.964E+00 
1727858822.9345922, 7.791E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858823.0492952, 7.804E+00, 2.002E+01, 2.719E+00, 6.963E+00 
1727858823.1618795, 7.793E+00, 2.001E+01, 2.719E+00, 6.965E+00 
1727858823.2775419, 7.791E+00, 2.000E+01, 2.719E+00, 6.961E+00 
1727858823.3908548, 7.793E+00, 1.999E+01, 2.719E+00, 6.965E+00 
1727858823.5021029, 7.791E+00, 1.997E+01, 2.719E+00, 6.962E+00 
1727858823.6154938, 7.811E+00, 2.002E+01, 2.720E+00, 6.961E+00 
1727858823.7308664, 7.798E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858823.8444166, 7.804E+00, 1.999E+01, 2.719E+00, 6.963E+00 
1727858823.959726, 7.798E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858824.074227, 7.789E+00, 1.998E+01, 2.719E+00, 6.963E+00 
1727858824.1876142, 7.809E+00, 2.004E+01, 2.720E+00, 6.962E+00 
1727858824.3010635, 7.804E+00, 2.001E+01, 2.719E+00, 6.963E+00 
1727858824.4166067, 7.793E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858824.5338485, 7.789E+00, 1.999E+01, 2.719E+00, 6.962E+00 
1727858824.6500933, 7.804E+00, 1.999E+01, 2.719E+00, 6.964E+00 
1727858824.7639093, 7.798E+00, 1.998E+01, 2.719E+00, 6.965E+00 
1727858824.8755233, 7.789E+00, 2.001E+01, 2.719E+00, 6.962E+00 
1727858824.9933517, 7.798E+00, 1.999E+01, 2.719E+00, 6.962E+00 
