time.time() c1rms c3rms c1pp c3pp
1725456878.135388 8.6387E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456878.3447862 8.6386E-01 1.4075E+00 2.4911E+00 4.0044E+00
1725456878.5484602 8.6382E-01 1.4075E+00 2.4933E+00 4.0079E+00
1725456878.746734 8.6384E-01 1.4075E+00 2.4865E+00 4.0044E+00
1725456878.9532194 8.6376E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456879.158483 8.6386E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725456879.4089992 8.6388E-01 1.4075E+00 2.4922E+00 4.0063E+00
1725456879.6185327 8.6381E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456879.816092 8.6388E-01 1.4075E+00 2.4923E+00 4.0113E+00
1725456880.01964 8.6381E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725456880.2270882 8.6386E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456880.4331505 8.6383E-01 1.4075E+00 2.4945E+00 4.0079E+00
1725456880.6405637 8.6387E-01 1.4075E+00 2.4888E+00 4.0114E+00
1725456880.8363802 8.6385E-01 1.4075E+00 2.4934E+00 4.0113E+00
1725456881.0414047 8.6386E-01 1.4076E+00 2.4922E+00 4.0147E+00
1725456881.2487838 8.6385E-01 1.4075E+00 2.4877E+00 4.0147E+00
1725456881.4496531 8.6385E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725456881.655972 8.6386E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725456881.8542643 8.6382E-01 1.4075E+00 2.4888E+00 4.0131E+00
1725456882.055175 8.6380E-01 1.4075E+00 2.4888E+00 4.0131E+00
1725456882.2633047 8.6377E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456882.473954 8.6386E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725456882.679742 8.6383E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456882.8774722 8.6379E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725456883.106512 8.6381E-01 1.4075E+00 2.4888E+00 4.0113E+00
1725456883.3109784 8.6378E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456883.5065956 8.6379E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725456883.7108178 8.6384E-01 1.4076E+00 2.4933E+00 4.0131E+00
1725456883.912491 8.6380E-01 1.4076E+00 2.4945E+00 4.0062E+00
1725456884.114329 8.6381E-01 1.4076E+00 2.4877E+00 4.0114E+00
1725456884.307588 8.6384E-01 1.4076E+00 2.4854E+00 4.0079E+00
1725456884.5142314 8.6382E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456884.7184527 8.6377E-01 1.4076E+00 2.4911E+00 4.0044E+00
1725456884.9173563 8.6384E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456885.1191778 8.6382E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456885.327027 8.6381E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456885.5350063 8.6378E-01 1.4076E+00 2.4945E+00 4.0114E+00
1725456885.7383368 8.6384E-01 1.4076E+00 2.4865E+00 4.0114E+00
1725456885.938256 8.6383E-01 1.4076E+00 2.4899E+00 4.0045E+00
1725456886.1485865 8.6380E-01 1.4075E+00 2.4854E+00 4.0079E+00
1725456886.357196 8.6383E-01 1.4076E+00 2.4933E+00 4.0062E+00
1725456886.5662737 8.6378E-01 1.4076E+00 2.4933E+00 4.0062E+00
1725456886.7686708 8.6385E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725456886.9933624 8.6382E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725456887.2087908 8.6386E-01 1.4076E+00 2.4922E+00 4.0113E+00
1725456887.4217598 8.6387E-01 1.4076E+00 2.4923E+00 4.0097E+00
1725456887.620302 8.6386E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456887.8253386 8.6381E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456888.0256407 8.6386E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725456888.2305098 8.6387E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456888.4315655 8.6387E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725456888.6304343 8.6381E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456888.8326833 8.6386E-01 1.4075E+00 2.4865E+00 4.0079E+00
1725456889.0324106 8.6386E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456889.2338104 8.6385E-01 1.4076E+00 2.4854E+00 4.0079E+00
1725456889.4417706 8.6382E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725456889.6564317 8.6385E-01 1.4076E+00 2.4877E+00 4.0114E+00
1725456889.8589115 8.6389E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456890.064413 8.6382E-01 1.4075E+00 2.4865E+00 4.0079E+00
1725456890.2757988 8.6387E-01 1.4075E+00 2.4900E+00 4.0062E+00
1725456890.4814942 8.6385E-01 1.4075E+00 2.4911E+00 4.0113E+00
1725456890.6867542 8.6389E-01 1.4075E+00 2.4923E+00 4.0114E+00
1725456890.8997278 8.6391E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725456891.1128585 8.6395E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725456891.3292425 8.6389E-01 1.4076E+00 2.4843E+00 4.0096E+00
1725456891.58286 8.6385E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725456891.785804 8.6389E-01 1.4075E+00 2.4934E+00 4.0079E+00
1725456891.9981458 8.6393E-01 1.4075E+00 2.4865E+00 4.0079E+00
1725456892.2116473 8.6393E-01 1.4076E+00 2.4900E+00 4.0164E+00
1725456892.4161856 8.6393E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725456892.619798 8.6385E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456892.8238263 8.6391E-01 1.4076E+00 2.4933E+00 4.0062E+00
1725456893.0232084 8.6389E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725456893.2257898 8.6392E-01 1.4076E+00 2.4889E+00 4.0148E+00
1725456893.4296174 8.6391E-01 1.4076E+00 2.4923E+00 4.0131E+00
1725456893.6331067 8.6386E-01 1.4076E+00 2.4934E+00 4.0131E+00
1725456893.834499 8.6384E-01 1.4076E+00 2.4865E+00 4.0062E+00
1725456894.0379956 8.6386E-01 1.4076E+00 2.4865E+00 4.0114E+00
1725456894.2325056 8.6389E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725456894.443889 8.6386E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725456894.6408617 8.6388E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725456894.8374803 8.6385E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725456895.0436888 8.6385E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456895.2536693 8.6388E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456895.4473941 8.6386E-01 1.4076E+00 2.4899E+00 4.0062E+00
1725456895.6523886 8.6380E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456895.8602335 8.6387E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456896.1371887 8.6384E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725456896.3453414 8.6389E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725456896.5558004 8.6384E-01 1.4076E+00 2.4911E+00 4.0131E+00
1725456896.7567163 8.6380E-01 1.4075E+00 2.4900E+00 4.0097E+00
1725456896.959293 8.6381E-01 1.4075E+00 2.4900E+00 4.0114E+00
1725456897.1576474 8.6388E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456897.3642325 8.6383E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456897.5638657 8.6379E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725456897.769535 8.6382E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456897.986351 8.6392E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456898.1914165 8.6388E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456898.4004812 8.6384E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456898.6044188 8.6389E-01 1.4077E+00 2.4899E+00 4.0113E+00
1725456898.8032467 8.6384E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725456899.0022283 8.6391E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725456899.2110045 8.6391E-01 1.4076E+00 2.4899E+00 4.0113E+00
1725456899.4086804 8.6386E-01 1.4076E+00 2.4854E+00 4.0113E+00
1725456899.6154 8.6387E-01 1.4076E+00 2.4889E+00 4.0113E+00
1725456899.8151543 8.6384E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456900.0171382 8.6386E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725456900.2228143 8.6388E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456900.468251 8.6388E-01 1.4076E+00 2.4865E+00 4.0113E+00
1725456900.6808302 8.6388E-01 1.4076E+00 2.4934E+00 4.0079E+00
1725456900.8817456 8.6388E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456901.0901644 8.6384E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725456901.2930646 8.6388E-01 1.4076E+00 2.4911E+00 4.0131E+00
1725456901.498435 8.6387E-01 1.4076E+00 2.4854E+00 4.0097E+00
1725456901.7132754 8.6384E-01 1.4076E+00 2.4922E+00 4.0079E+00
1725456901.9121351 8.6383E-01 1.4076E+00 2.4923E+00 4.0062E+00
1725456902.11072 8.6385E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456902.3166249 8.6386E-01 1.4076E+00 2.4900E+00 4.0114E+00
1725456902.5148158 8.6387E-01 1.4076E+00 2.4900E+00 4.0181E+00
1725456902.7303398 8.6383E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456902.934614 8.6387E-01 1.4076E+00 2.4945E+00 4.0097E+00
1725456903.1360104 8.6390E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456903.3428633 8.6387E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725456903.5512857 8.6385E-01 1.4076E+00 2.4877E+00 4.0129E+00
1725456903.7523386 8.6385E-01 1.4076E+00 2.4877E+00 4.0045E+00
1725456903.9550645 8.6390E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725456904.163784 8.6384E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725456904.3680673 8.6384E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725456904.5846474 8.6387E-01 1.4077E+00 2.4923E+00 4.0164E+00
1725456904.7848508 8.6390E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725456905.0556219 8.6385E-01 1.4077E+00 2.4923E+00 4.0113E+00
1725456905.260759 8.6388E-01 1.4076E+00 2.4899E+00 4.0062E+00
1725456905.463336 8.6390E-01 1.4076E+00 2.4899E+00 4.0114E+00
1725456905.6678116 8.6386E-01 1.4077E+00 2.4888E+00 4.0079E+00
1725456905.87061 8.6390E-01 1.4076E+00 2.4865E+00 4.0114E+00
1725456906.0875947 8.6386E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725456906.303555 8.6388E-01 1.4077E+00 2.4877E+00 4.0096E+00
1725456906.5101955 8.6382E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725456906.7205625 8.6390E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456906.928495 8.6389E-01 1.4076E+00 2.4888E+00 4.0044E+00
1725456907.1367428 8.6383E-01 1.4076E+00 2.4843E+00 4.0113E+00
1725456907.3375509 8.6386E-01 1.4076E+00 2.4877E+00 4.0164E+00
1725456907.5350838 8.6387E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725456907.7422657 8.6381E-01 1.4076E+00 2.4865E+00 4.0131E+00
1725456907.9412205 8.6387E-01 1.4077E+00 2.4899E+00 4.0097E+00
1725456908.147694 8.6380E-01 1.4077E+00 2.4899E+00 4.0079E+00
1725456908.3495347 8.6390E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456908.544845 8.6386E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725456908.7551954 8.6385E-01 1.4076E+00 2.4899E+00 4.0147E+00
1725456909.0291572 8.6386E-01 1.4076E+00 2.4877E+00 4.0096E+00
1725456909.2334073 8.6388E-01 1.4076E+00 2.4923E+00 4.0096E+00
1725456909.4274065 8.6387E-01 1.4076E+00 2.4877E+00 4.0129E+00
1725456909.6419382 8.6389E-01 1.4076E+00 2.4854E+00 4.0114E+00
1725456909.8519807 8.6384E-01 1.4076E+00 2.4865E+00 4.0097E+00
1725456910.0544472 8.6384E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725456910.2563953 8.6381E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725456910.4527729 8.6383E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456910.657544 8.6386E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725456910.8559852 8.6384E-01 1.4075E+00 2.4877E+00 4.0063E+00
1725456911.0615962 8.6380E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725456911.2676919 8.6386E-01 1.4075E+00 2.4877E+00 4.0129E+00
1725456911.4713228 8.6386E-01 1.4075E+00 2.4877E+00 4.0131E+00
1725456911.6866481 8.6388E-01 1.4076E+00 2.4899E+00 4.0045E+00
1725456911.8992653 8.6384E-01 1.4077E+00 2.4900E+00 4.0131E+00
1725456912.1020567 8.6387E-01 1.4076E+00 2.4865E+00 4.0113E+00
1725456912.3015983 8.6390E-01 1.4076E+00 2.4854E+00 4.0097E+00
1725456912.4993322 8.6389E-01 1.4077E+00 2.4888E+00 4.0114E+00
1725456912.722225 8.6381E-01 1.4076E+00 2.4899E+00 4.0113E+00
1725456912.9188457 8.6387E-01 1.4076E+00 2.4923E+00 4.0062E+00
1725456913.1241875 8.6385E-01 1.4076E+00 2.4899E+00 4.0148E+00
1725456913.3237731 8.6382E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456913.524172 8.6385E-01 1.4077E+00 2.4877E+00 4.0063E+00
1725456913.7361565 8.6381E-01 1.4077E+00 2.4888E+00 4.0097E+00
1725456913.9442048 8.6381E-01 1.4076E+00 2.4888E+00 4.0114E+00
1725456914.1464493 8.6383E-01 1.4075E+00 2.4900E+00 4.0164E+00
1725456914.3476336 8.6381E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725456914.5619822 8.6381E-01 1.4075E+00 2.4934E+00 4.0097E+00
1725456914.7725472 8.6382E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456914.9826279 8.6387E-01 1.4075E+00 2.4899E+00 4.0164E+00
1725456915.1846068 8.6382E-01 1.4075E+00 2.4888E+00 4.0131E+00
1725456915.3892972 8.6379E-01 1.4075E+00 2.4945E+00 4.0097E+00
1725456915.5884387 8.6383E-01 1.4075E+00 2.4922E+00 4.0062E+00
1725456915.799142 8.6383E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725456916.0081584 8.6381E-01 1.4075E+00 2.4899E+00 4.0113E+00
1725456916.2145863 8.6383E-01 1.4075E+00 2.4934E+00 4.0113E+00
1725456916.4789221 8.6377E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725456916.6893234 8.6379E-01 1.4075E+00 2.4888E+00 4.0096E+00
1725456916.9016726 8.6385E-01 1.4075E+00 2.4854E+00 4.0147E+00
1725456917.1041262 8.6382E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725456917.3026762 8.6382E-01 1.4075E+00 2.4865E+00 4.0131E+00
1725456917.512682 8.6388E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456917.7114043 8.6380E-01 1.4076E+00 2.4900E+00 4.0097E+00
1725456917.905526 8.6389E-01 1.4076E+00 2.4900E+00 4.0044E+00
1725456918.1117818 8.6380E-01 1.4075E+00 2.4911E+00 4.0097E+00
1725456918.3157504 8.6384E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725456918.514346 8.6385E-01 1.4075E+00 2.4889E+00 4.0113E+00
1725456918.72359 8.6387E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725456918.9365766 8.6384E-01 1.4076E+00 2.4877E+00 4.0114E+00
1725456919.1417792 8.6381E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456919.3521202 8.6389E-01 1.4075E+00 2.4877E+00 4.0063E+00
1725456919.5706651 8.6384E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725456919.7749417 8.6382E-01 1.4075E+00 2.4911E+00 4.0045E+00
1725456919.9771883 8.6381E-01 1.4075E+00 2.4854E+00 4.0131E+00
1725456920.1996608 8.6382E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725456920.4165387 8.6387E-01 1.4075E+00 2.4888E+00 4.0182E+00
1725456920.6248682 8.6385E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456920.8324761 8.6382E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456921.0278094 8.6379E-01 1.4076E+00 2.4888E+00 4.0044E+00
1725456921.2407484 8.6383E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725456921.454526 8.6382E-01 1.4076E+00 2.4899E+00 4.0147E+00
1725456921.6692672 8.6379E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456921.8684745 8.6384E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456922.0706222 8.6388E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456922.2797573 8.6389E-01 1.4076E+00 2.4888E+00 4.0113E+00
1725456922.5013912 8.6385E-01 1.4075E+00 2.4865E+00 4.0131E+00
1725456922.714922 8.6385E-01 1.4076E+00 2.4854E+00 4.0097E+00
1725456922.9373426 8.6387E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456923.148354 8.6390E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456923.3565612 8.6381E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456923.5604823 8.6384E-01 1.4076E+00 2.4854E+00 4.0096E+00
1725456923.7634223 8.6384E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725456924.0356946 8.6383E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456924.2382045 8.6382E-01 1.4076E+00 2.4899E+00 4.0097E+00
1725456924.435874 8.6390E-01 1.4075E+00 2.4899E+00 4.0097E+00
1725456924.637317 8.6381E-01 1.4075E+00 2.4865E+00 4.0096E+00
1725456924.8367534 8.6384E-01 1.4075E+00 2.4877E+00 4.0182E+00
1725456925.045663 8.6384E-01 1.4075E+00 2.4888E+00 4.0045E+00
1725456925.2580516 8.6385E-01 1.4075E+00 2.4865E+00 4.0062E+00
1725456925.4657876 8.6385E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725456925.6755924 8.6382E-01 1.4075E+00 2.4865E+00 4.0096E+00
1725456925.8802805 8.6390E-01 1.4075E+00 2.4899E+00 4.0114E+00
1725456926.0881903 8.6381E-01 1.4075E+00 2.4877E+00 4.0096E+00
1725456926.2950945 8.6381E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725456926.5052016 8.6383E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456926.707281 8.6387E-01 1.4075E+00 2.4899E+00 4.0131E+00
1725456926.9125555 8.6388E-01 1.4075E+00 2.4877E+00 4.0062E+00
1725456927.117665 8.6390E-01 1.4076E+00 2.4911E+00 4.0097E+00
1725456927.3127306 8.6386E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725456927.519171 8.6381E-01 1.4076E+00 2.4933E+00 4.0097E+00
1725456927.7383306 8.6381E-01 1.4075E+00 2.4899E+00 4.0182E+00
1725456927.9493425 8.6379E-01 1.4076E+00 2.4877E+00 4.0079E+00
1725456928.1528814 8.6385E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456928.356963 8.6389E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456928.554226 8.6386E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456928.753836 8.6386E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725456928.955733 8.6389E-01 1.4076E+00 2.4899E+00 4.0079E+00
1725456929.1627648 8.6385E-01 1.4076E+00 2.4911E+00 4.0096E+00
1725456929.37586 8.6384E-01 1.4075E+00 2.4843E+00 4.0147E+00
1725456929.5810432 8.6385E-01 1.4076E+00 2.4911E+00 4.0131E+00
1725456929.7780929 8.6390E-01 1.4076E+00 2.4945E+00 4.0096E+00
1725456929.9856935 8.6387E-01 1.4076E+00 2.4934E+00 4.0062E+00
1725456930.1900344 8.6390E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725456930.4080758 8.6388E-01 1.4076E+00 2.4911E+00 4.0113E+00
1725456930.615173 8.6388E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456930.818056 8.6385E-01 1.4075E+00 2.4923E+00 4.0113E+00
1725456931.0300734 8.6379E-01 1.4076E+00 2.4888E+00 4.0062E+00
1725456931.2312448 8.6389E-01 1.4076E+00 2.4900E+00 4.0096E+00
1725456931.4353075 8.6384E-01 1.4076E+00 2.4888E+00 4.0114E+00
1725456931.673789 8.6387E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725456931.876769 8.6385E-01 1.4076E+00 2.4888E+00 4.0097E+00
1725456932.0776546 8.6391E-01 1.4076E+00 2.4911E+00 4.0131E+00
1725456932.2930312 8.6390E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456932.4945447 8.6383E-01 1.4076E+00 2.4888E+00 4.0131E+00
1725456932.700356 8.6386E-01 1.4076E+00 2.4923E+00 4.0097E+00
1725456932.8996813 8.6388E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456933.1069534 8.6389E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456933.3283675 8.6388E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725456933.531744 8.6385E-01 1.4075E+00 2.4854E+00 4.0131E+00
1725456933.738232 8.6390E-01 1.4075E+00 2.4899E+00 4.0062E+00
1725456933.9370902 8.6384E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456934.1433887 8.6381E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456934.3479836 8.6385E-01 1.4075E+00 2.4900E+00 4.0062E+00
1725456934.5541368 8.6389E-01 1.4076E+00 2.4888E+00 4.0079E+00
1725456934.7720418 8.6389E-01 1.4076E+00 2.4888E+00 4.0096E+00
1725456934.9804497 8.6386E-01 1.4075E+00 2.4888E+00 4.0096E+00
1725456935.185661 8.6386E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456935.4182901 8.6388E-01 1.4075E+00 2.4922E+00 4.0131E+00
1725456935.6421492 8.6392E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725456935.855549 8.6386E-01 1.4076E+00 2.4877E+00 4.0062E+00
1725456936.0701888 8.6392E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456936.2721906 8.6391E-01 1.4076E+00 2.4899E+00 4.0114E+00
1725456936.4739516 8.6387E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725456936.6727242 8.6387E-01 1.4075E+00 2.4877E+00 4.0129E+00
1725456936.8726885 8.6395E-01 1.4075E+00 2.4899E+00 4.0147E+00
1725456937.069794 8.6393E-01 1.4075E+00 2.4899E+00 4.0079E+00
1725456937.2783298 8.6393E-01 1.4075E+00 2.4865E+00 4.0062E+00
1725456937.482778 8.6389E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725456937.6915743 8.6388E-01 1.4075E+00 2.4865E+00 4.0164E+00
1725456937.8967128 8.6384E-01 1.4076E+00 2.4911E+00 4.0079E+00
1725456938.1062117 8.6390E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456938.3044157 8.6394E-01 1.4075E+00 2.4922E+00 4.0148E+00
1725456938.5122092 8.6389E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725456938.705074 8.6395E-01 1.4076E+00 2.4911E+00 4.0131E+00
1725456938.9167297 8.6384E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725456939.1452754 8.6389E-01 1.4075E+00 2.4911E+00 4.0113E+00
1725456939.344757 8.6385E-01 1.4075E+00 2.4933E+00 4.0079E+00
1725456939.5517645 8.6385E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725456939.7646239 8.6381E-01 1.4075E+00 2.4888E+00 4.0114E+00
1725456939.9666438 8.6386E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725456940.1686995 8.6391E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725456940.3607137 8.6387E-01 1.4075E+00 2.4945E+00 4.0131E+00
1725456940.5755785 8.6391E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456940.7852123 8.6387E-01 1.4075E+00 2.4900E+00 4.0079E+00
1725456940.9829414 8.6387E-01 1.4076E+00 2.4877E+00 4.0097E+00
1725456941.197301 8.6388E-01 1.4075E+00 2.4889E+00 4.0079E+00
1725456941.4044771 8.6388E-01 1.4075E+00 2.4888E+00 4.0062E+00
1725456941.611634 8.6389E-01 1.4075E+00 2.4899E+00 4.0062E+00
1725456941.8192356 8.6386E-01 1.4076E+00 2.4865E+00 4.0096E+00
1725456942.0263846 8.6388E-01 1.4075E+00 2.4865E+00 4.0079E+00
1725456942.2500472 8.6385E-01 1.4076E+00 2.4900E+00 4.0131E+00
1725456942.4429126 8.6388E-01 1.4075E+00 2.4923E+00 4.0147E+00
1725456942.6556435 8.6388E-01 1.4075E+00 2.4888E+00 4.0063E+00
1725456942.9139526 8.6386E-01 1.4075E+00 2.4911E+00 4.0079E+00
1725456943.122966 8.6388E-01 1.4076E+00 2.4899E+00 4.0096E+00
1725456943.3288977 8.6387E-01 1.4075E+00 2.4922E+00 4.0079E+00
1725456943.5380719 8.6392E-01 1.4075E+00 2.4923E+00 4.0079E+00
1725456943.7427106 8.6391E-01 1.4075E+00 2.4877E+00 4.0113E+00
1725456943.9362876 8.6388E-01 1.4076E+00 2.4922E+00 4.0096E+00
1725456944.1359441 8.6389E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725456944.348701 8.6390E-01 1.4076E+00 2.4899E+00 4.0131E+00
1725456944.5458858 8.6390E-01 1.4076E+00 2.4900E+00 4.0079E+00
1725456944.761657 8.6385E-01 1.4075E+00 2.4900E+00 4.0079E+00
1725456944.9828815 8.6391E-01 1.4076E+00 2.4923E+00 4.0097E+00
1725456945.1885524 8.6386E-01 1.4076E+00 2.4865E+00 4.0079E+00
1725456945.4014256 8.6389E-01 1.4076E+00 2.4922E+00 4.0044E+00
1725456945.6122694 8.6382E-01 1.4075E+00 2.4934E+00 4.0148E+00
1725456945.8221958 8.6390E-01 1.4075E+00 2.4911E+00 4.0097E+00
1725456946.0239427 8.6390E-01 1.4075E+00 2.4888E+00 4.0079E+00
1725456946.2292721 8.6389E-01 1.4076E+00 2.4911E+00 4.0062E+00
1725456946.4234982 8.6385E-01 1.4075E+00 2.4877E+00 4.0129E+00
1725456946.6274972 8.6386E-01 1.4075E+00 2.4865E+00 4.0113E+00
1725456946.8690283 8.6387E-01 1.4075E+00 2.4911E+00 4.0062E+00
1725456947.0749326 8.6389E-01 1.4075E+00 2.4865E+00 4.0097E+00
1725456947.276567 8.6391E-01 1.4075E+00 2.4877E+00 4.0114E+00
1725456947.4748218 8.6389E-01 1.4076E+00 2.4877E+00 4.0113E+00
1725456947.6905322 8.6395E-01 1.4075E+00 2.4877E+00 4.0079E+00
1725456947.8931117 8.6385E-01 1.4075E+00 2.4877E+00 4.0131E+00
1725456948.0969737 8.6389E-01 1.4075E+00 2.4888E+00 4.0097E+00
1725456948.2937498 8.6383E-01 1.4075E+00 2.4888E+00 4.0113E+00
1725456948.4974322 8.6388E-01 1.4076E+00 2.4899E+00 4.0062E+00
1725456948.7049844 8.6384E-01 1.4075E+00 2.4877E+00 4.0097E+00
1725456948.923886 8.6385E-01 1.4076E+00 2.4899E+00 4.0079E+00
