time.time(), c2vavg
1725618466.3779325, -1.6256E+00
1725618466.5030823, -1.6256E+00
1725618466.6417835, -1.6256E+00
1725618466.7790399, -1.6256E+00
1725618466.904048, -1.6256E+00
1725618467.0385878, -1.6256E+00
1725618467.169387, -1.6256E+00
1725618467.2937024, -1.6256E+00
1725618467.4395914, -1.6256E+00
1725618467.569927, -1.6256E+00
1725618467.6948385, -1.6256E+00
1725618467.8184576, -1.6256E+00
1725618467.9428205, -1.6256E+00
1725618468.0671942, -1.6256E+00
1725618468.1912918, -1.6257E+00
1725618468.328637, -1.6256E+00
1725618468.4514961, -1.6256E+00
1725618468.5759995, -1.6256E+00
1725618468.7006693, -1.6256E+00
1725618468.824591, -1.6257E+00
1725618468.9486494, -1.6257E+00
1725618469.0746305, -1.6256E+00
1725618469.2116349, -1.6256E+00
1725618469.349052, -1.6256E+00
1725618469.473918, -1.6256E+00
1725618469.597737, -1.6256E+00
1725618469.723403, -1.6256E+00
1725618469.8700097, -1.6256E+00
1725618470.0086398, -1.6257E+00
1725618470.1323082, -1.6257E+00
1725618470.268955, -1.6257E+00
1725618470.3930335, -1.6257E+00
1725618470.5296915, -1.6257E+00
1725618470.6558063, -1.6257E+00
1725618470.7925236, -1.6257E+00
1725618470.9194264, -1.6256E+00
1725618471.0437155, -1.6256E+00
1725618471.1686413, -1.6256E+00
1725618471.2944415, -1.6256E+00
1725618471.4177372, -1.6256E+00
1725618471.5414553, -1.6256E+00
1725618471.6658323, -1.6256E+00
1725618471.7909074, -1.6256E+00
1725618471.9145718, -1.6256E+00
1725618472.0391147, -1.6256E+00
1725618472.163872, -1.6256E+00
1725618472.2864583, -1.6256E+00
1725618472.4111378, -1.6256E+00
1725618472.5346317, -1.6257E+00
1725618472.6615002, -1.6257E+00
1725618472.8003259, -1.6257E+00
1725618472.9463134, -1.6257E+00
1725618473.0793872, -1.6256E+00
1725618473.204672, -1.6257E+00
1725618473.3424644, -1.6257E+00
1725618473.4712002, -1.6256E+00
1725618473.6073043, -1.6257E+00
1725618473.730272, -1.6257E+00
1725618473.8609483, -1.6256E+00
1725618473.992057, -1.6256E+00
1725618474.119736, -1.6256E+00
1725618474.2633533, -1.6255E+00
1725618474.412952, -1.6255E+00
1725618474.5575657, -1.6255E+00
1725618474.6942046, -1.6255E+00
1725618474.8241591, -1.6255E+00
1725618474.9619539, -1.6255E+00
1725618475.1090202, -1.6255E+00
1725618475.2383351, -1.6256E+00
1725618475.36053, -1.6256E+00
1725618475.485703, -1.6256E+00
1725618475.6090674, -1.6256E+00
1725618475.7377737, -1.6256E+00
1725618475.8737783, -1.6256E+00
1725618476.0073056, -1.6256E+00
1725618476.1410182, -1.6256E+00
1725618476.2784803, -1.6256E+00
1725618476.4016454, -1.6256E+00
1725618476.5283127, -1.6255E+00
1725618476.6695673, -1.6256E+00
1725618476.8006735, -1.6256E+00
1725618476.9246976, -1.6256E+00
1725618477.061726, -1.6256E+00
1725618477.1864908, -1.6257E+00
1725618477.313692, -1.6257E+00
1725618477.437705, -1.6257E+00
1725618477.560284, -1.6257E+00
1725618477.6829271, -1.6256E+00
1725618477.805971, -1.6256E+00
1725618477.9300673, -1.6256E+00
1725618478.0535278, -1.6255E+00
1725618478.1981606, -1.6255E+00
1725618478.3293717, -1.6255E+00
1725618478.4530396, -1.6255E+00
1725618478.5817614, -1.6255E+00
1725618478.7183967, -1.6255E+00
1725618478.850043, -1.6256E+00
1725618478.9866781, -1.6256E+00
1725618479.1183274, -1.6256E+00
1725618479.248791, -1.6256E+00
1725618479.3828123, -1.6255E+00
1725618479.5078251, -1.6255E+00
1725618479.6336157, -1.6255E+00
1725618479.7674286, -1.6255E+00
1725618479.8976893, -1.6255E+00
1725618480.0198264, -1.6256E+00
1725618480.1459448, -1.6256E+00
1725618480.2690525, -1.6256E+00
1725618480.393749, -1.6256E+00
1725618480.5245657, -1.6256E+00
1725618480.6591516, -1.6255E+00
1725618480.796798, -1.6255E+00
1725618480.9210124, -1.6255E+00
1725618481.0448277, -1.6255E+00
1725618481.17055, -1.6255E+00
1725618481.292758, -1.6255E+00
1725618481.4171603, -1.6255E+00
1725618481.5402503, -1.6255E+00
1725618481.66443, -1.6255E+00
1725618481.789107, -1.6255E+00
1725618481.913414, -1.6255E+00
1725618482.0366142, -1.6255E+00
1725618482.1648307, -1.6255E+00
1725618482.3023453, -1.6255E+00
1725618482.4295206, -1.6255E+00
1725618482.5654867, -1.6255E+00
1725618482.7021308, -1.6255E+00
1725618482.8297887, -1.6255E+00
1725618482.962711, -1.6255E+00
1725618483.0923645, -1.6255E+00
1725618483.2319908, -1.6255E+00
1725618483.3676288, -1.6255E+00
1725618483.5022678, -1.6255E+00
1725618483.6405516, -1.6255E+00
1725618483.7642217, -1.6255E+00
1725618483.8959482, -1.6255E+00
1725618484.0362465, -1.6255E+00
1725618484.1676724, -1.6255E+00
1725618484.306723, -1.6255E+00
1725618484.44595, -1.6255E+00
1725618484.5838952, -1.6255E+00
1725618484.7291856, -1.6255E+00
1725618484.8628676, -1.6255E+00
1725618484.9885342, -1.6255E+00
1725618485.1262999, -1.6255E+00
1725618485.2501988, -1.6256E+00
1725618485.375385, -1.6256E+00
1725618485.4981403, -1.6256E+00
1725618485.6241443, -1.6256E+00
1725618485.7681882, -1.6256E+00
1725618485.9034688, -1.6256E+00
1725618486.0361137, -1.6255E+00
1725618486.1690578, -1.6255E+00
1725618486.2953944, -1.6256E+00
1725618486.430504, -1.6256E+00
1725618486.5548882, -1.6256E+00
1725618486.6955748, -1.6256E+00
1725618486.8313873, -1.6256E+00
1725618486.971418, -1.6256E+00
1725618487.1080842, -1.6256E+00
1725618487.2360017, -1.6256E+00
1725618487.373998, -1.6256E+00
1725618487.5069494, -1.6256E+00
1725618487.6391761, -1.6256E+00
1725618487.7627988, -1.6256E+00
1725618487.9044201, -1.6255E+00
1725618488.0420516, -1.6255E+00
1725618488.16971, -1.6255E+00
1725618488.3063493, -1.6256E+00
1725618488.454954, -1.6256E+00
1725618488.5843163, -1.6256E+00
1725618488.7262757, -1.6256E+00
1725618488.8640587, -1.6255E+00
1725618489.001105, -1.6256E+00
1725618489.1270306, -1.6256E+00
1725618489.2510107, -1.6256E+00
1725618489.3976507, -1.6256E+00
1725618489.5378826, -1.6256E+00
1725618489.665663, -1.6256E+00
1725618489.8037205, -1.6256E+00
1725618489.9299858, -1.6256E+00
1725618490.066985, -1.6256E+00
1725618490.192321, -1.6256E+00
1725618490.3173673, -1.6256E+00
1725618490.4433188, -1.6256E+00
1725618490.5671844, -1.6256E+00
1725618490.690876, -1.6256E+00
1725618490.8145804, -1.6256E+00
1725618490.9420903, -1.6255E+00
1725618491.0776389, -1.6255E+00
1725618491.2054024, -1.6255E+00
1725618491.3431482, -1.6255E+00
1725618491.4817767, -1.6255E+00
1725618491.605138, -1.6255E+00
1725618491.7347646, -1.6255E+00
1725618491.8694506, -1.6255E+00
1725618491.994575, -1.6255E+00
1725618492.120414, -1.6256E+00
1725618492.2664037, -1.6256E+00
1725618492.4150064, -1.6256E+00
1725618492.5486493, -1.6256E+00
1725618492.6912673, -1.6256E+00
1725618492.8200936, -1.6256E+00
1725618492.9598708, -1.6256E+00
1725618493.1076558, -1.6256E+00
1725618493.2462788, -1.6256E+00
1725618493.377172, -1.6256E+00
1725618493.500061, -1.6256E+00
1725618493.6243331, -1.6256E+00
1725618493.748053, -1.6256E+00
1725618493.871908, -1.6256E+00
1725618493.9995744, -1.6256E+00
1725618494.14513, -1.6255E+00
1725618494.278895, -1.6255E+00
1725618494.4045591, -1.6255E+00
1725618494.5401473, -1.6255E+00
1725618494.6648686, -1.6255E+00
1725618494.7927518, -1.6255E+00
1725618494.9265513, -1.6256E+00
1725618495.0500064, -1.6256E+00
1725618495.1749024, -1.6256E+00
1725618495.2988405, -1.6256E+00
1725618495.422713, -1.6256E+00
1725618495.5470092, -1.6256E+00
1725618495.6738331, -1.6256E+00
1725618495.8000438, -1.6255E+00
1725618495.9347131, -1.6255E+00
1725618496.059119, -1.6255E+00
1725618496.199348, -1.6255E+00
1725618496.3451986, -1.6255E+00
1725618496.4782395, -1.6255E+00
1725618496.6165109, -1.6255E+00
1725618496.7623246, -1.6255E+00
1725618496.896964, -1.6255E+00
1725618497.0375876, -1.6255E+00
1725618497.1702332, -1.6256E+00
1725618497.3028786, -1.6256E+00
1725618497.441509, -1.6256E+00
1725618497.567171, -1.6256E+00
1725618497.694464, -1.6256E+00
1725618497.828386, -1.6256E+00
1725618497.9547424, -1.6256E+00
1725618498.0942187, -1.6256E+00
1725618498.2398489, -1.6256E+00
1725618498.3730729, -1.6256E+00
1725618498.4989812, -1.6256E+00
1725618498.63566, -1.6256E+00
1725618498.7612739, -1.6256E+00
1725618498.8998697, -1.6256E+00
1725618499.026894, -1.6256E+00
1725618499.1622603, -1.6255E+00
1725618499.2889292, -1.6255E+00
1725618499.42569, -1.6256E+00
1725618499.5513215, -1.6256E+00
1725618499.6748984, -1.6256E+00
1725618499.7996616, -1.6256E+00
1725618499.9253912, -1.6256E+00
1725618500.048343, -1.6256E+00
1725618500.1722605, -1.6256E+00
1725618500.3001664, -1.6256E+00
1725618500.4251761, -1.6256E+00
1725618500.5519896, -1.6256E+00
1725618500.6773827, -1.6255E+00
1725618500.8026483, -1.6255E+00
1725618500.9267616, -1.6255E+00
1725618501.051887, -1.6255E+00
1725618501.1802697, -1.6256E+00
1725618501.3208933, -1.6256E+00
1725618501.45653, -1.6256E+00
1725618501.5851862, -1.6256E+00
1725618501.724813, -1.6256E+00
1725618501.8594542, -1.6256E+00
1725618501.9982448, -1.6256E+00
1725618502.1258588, -1.6255E+00
1725618502.2616599, -1.6255E+00
1725618502.410714, -1.6255E+00
1725618502.54418, -1.6255E+00
1725618502.6685016, -1.6255E+00
1725618502.8049333, -1.6256E+00
1725618502.9383843, -1.6256E+00
1725618503.0737689, -1.6255E+00
1725618503.1994767, -1.6255E+00
1725618503.3372605, -1.6255E+00
1725618503.4756498, -1.6255E+00
1725618503.6021988, -1.6255E+00
1725618503.7399132, -1.6255E+00
1725618503.8649278, -1.6256E+00
1725618504.0028734, -1.6256E+00
1725618504.127876, -1.6256E+00
1725618504.2673187, -1.6256E+00
1725618504.3914254, -1.6256E+00
1725618504.5160918, -1.6256E+00
1725618504.639501, -1.6256E+00
1725618504.7643158, -1.6256E+00
1725618504.890156, -1.6256E+00
1725618505.0142405, -1.6256E+00
1725618505.152093, -1.6256E+00
1725618505.2834218, -1.6257E+00
1725618505.4158158, -1.6256E+00
1725618505.5409167, -1.6256E+00
1725618505.6651788, -1.6256E+00
1725618505.8486607, -1.6256E+00
1725618505.9912784, -1.6256E+00
1725618506.1279132, -1.6256E+00
1725618506.2580006, -1.6256E+00
1725618506.382942, -1.6256E+00
1725618506.52174, -1.6256E+00
1725618506.6584516, -1.6256E+00
1725618506.7821312, -1.6256E+00
1725618506.907797, -1.6256E+00
1725618507.0440326, -1.6256E+00
1725618507.180167, -1.6256E+00
1725618507.303941, -1.6257E+00
1725618507.4268928, -1.6256E+00
1725618507.5519197, -1.6256E+00
1725618507.6782107, -1.6256E+00
1725618507.815855, -1.6256E+00
1725618507.946923, -1.6256E+00
1725618508.079717, -1.6256E+00
1725618508.2036521, -1.6256E+00
1725618508.340371, -1.6256E+00
1725618508.467831, -1.6256E+00
1725618508.592567, -1.6256E+00
1725618508.7321708, -1.6256E+00
1725618508.8698037, -1.6256E+00
1725618508.9946492, -1.6256E+00
1725618509.1352692, -1.6256E+00
1725618509.2715456, -1.6256E+00
1725618509.3967645, -1.6256E+00
1725618509.5222905, -1.6256E+00
1725618509.660712, -1.6256E+00
1725618509.7991178, -1.6256E+00
1725618509.9222865, -1.6256E+00
1725618510.0858488, -1.6256E+00
1725618510.2224832, -1.6256E+00
1725618510.3511393, -1.6256E+00
1725618510.4758942, -1.6255E+00
1725618510.6028433, -1.6255E+00
1725618510.7284863, -1.6255E+00
1725618510.867432, -1.6255E+00
1725618511.003573, -1.6255E+00
1725618511.1274667, -1.6255E+00
1725618511.264919, -1.6255E+00
1725618511.3932028, -1.6255E+00
1725618511.5164356, -1.6255E+00
1725618511.6407464, -1.6256E+00
1725618511.7639346, -1.6256E+00
1725618511.8878245, -1.6256E+00
1725618512.0250268, -1.6256E+00
1725618512.1501343, -1.6256E+00
1725618512.288143, -1.6256E+00
1725618512.4129844, -1.6256E+00
1725618512.5389986, -1.6255E+00
1725618512.6640728, -1.6255E+00
1725618512.7999067, -1.6255E+00
1725618512.92347, -1.6255E+00
1725618513.048856, -1.6255E+00
1725618513.1755295, -1.6255E+00
1725618513.3028607, -1.6256E+00
1725618513.4405887, -1.6256E+00
1725618513.5768962, -1.6256E+00
1725618513.7005794, -1.6256E+00
1725618513.825312, -1.6256E+00
1725618513.9513187, -1.6256E+00
1725618514.0963922, -1.6255E+00
1725618514.2284458, -1.6255E+00
1725618514.3524053, -1.6255E+00
1725618514.488047, -1.6255E+00
1725618514.6147063, -1.6255E+00
1725618514.748349, -1.6256E+00
1725618514.8731039, -1.6255E+00
1725618515.0187697, -1.6255E+00
1725618515.1497922, -1.6255E+00
1725618515.2905989, -1.6255E+00
1725618515.4362478, -1.6255E+00
1725618515.5739672, -1.6255E+00
1725618515.7067533, -1.6255E+00
1725618515.8466418, -1.6255E+00
1725618515.9839442, -1.6255E+00
1725618516.1214678, -1.6255E+00
1725618516.2471666, -1.6255E+00
1725618516.3844688, -1.6256E+00
1725618516.5292814, -1.6255E+00
1725618516.6621923, -1.6255E+00
1725618516.7861629, -1.6255E+00
1725618516.9263365, -1.6255E+00
1725618517.0731363, -1.6255E+00
1725618517.2149107, -1.6255E+00
1725618517.3496459, -1.6255E+00
1725618517.4756196, -1.6255E+00
1725618517.6102703, -1.6255E+00
1725618517.7370014, -1.6255E+00
1725618517.8731036, -1.6255E+00
1725618517.9989686, -1.6255E+00
1725618518.1240456, -1.6255E+00
1725618518.247893, -1.6256E+00
1725618518.3719034, -1.6256E+00
1725618518.4979787, -1.6256E+00
1725618518.6457176, -1.6256E+00
1725618518.7803574, -1.6256E+00
1725618518.911008, -1.6255E+00
1725618519.0566187, -1.6255E+00
1725618519.1802886, -1.6255E+00
1725618519.31498, -1.6255E+00
1725618519.4457297, -1.6255E+00
1725618519.5712366, -1.6255E+00
1725618519.7082713, -1.6255E+00
1725618519.8364751, -1.6255E+00
1725618519.9742336, -1.6255E+00
1725618520.112023, -1.6255E+00
1725618520.2377653, -1.6255E+00
1725618520.3771617, -1.6255E+00
1725618520.5030382, -1.6255E+00
1725618520.6269517, -1.6255E+00
1725618520.750155, -1.6255E+00
1725618520.8829694, -1.6255E+00
1725618521.0126467, -1.6255E+00
1725618521.1376138, -1.6255E+00
1725618521.2667947, -1.6255E+00
1725618521.4033332, -1.6256E+00
1725618521.5270631, -1.6256E+00
1725618521.6663742, -1.6256E+00
1725618521.8043444, -1.6255E+00
1725618521.956011, -1.6255E+00
1725618522.0818312, -1.6255E+00
1725618522.2051558, -1.6255E+00
1725618522.3300824, -1.6255E+00
1725618522.4668493, -1.6256E+00
1725618522.5938861, -1.6256E+00
1725618522.726914, -1.6256E+00
1725618522.8568645, -1.6255E+00
1725618522.9808168, -1.6255E+00
1725618523.1058934, -1.6255E+00
1725618523.2495093, -1.6255E+00
1725618523.3861442, -1.6255E+00
1725618523.5157993, -1.6255E+00
1725618523.6504383, -1.6255E+00
1725618523.7783291, -1.6256E+00
1725618523.9012382, -1.6256E+00
1725618524.0258734, -1.6256E+00
1725618524.149173, -1.6256E+00
1725618524.2758303, -1.6256E+00
1725618524.415186, -1.6256E+00
1725618524.5524547, -1.6256E+00
1725618524.6766295, -1.6256E+00
1725618524.8160586, -1.6255E+00
1725618524.938855, -1.6255E+00
1725618525.063775, -1.6255E+00
1725618525.1884897, -1.6255E+00
1725618525.3125834, -1.6255E+00
1725618525.4385426, -1.6256E+00
1725618525.5755627, -1.6256E+00
1725618525.7131212, -1.6257E+00
1725618525.836688, -1.6257E+00
1725618525.9594555, -1.6256E+00
1725618526.089212, -1.6256E+00
1725618526.227835, -1.6256E+00
1725618526.3605163, -1.6256E+00
1725618526.4871795, -1.6256E+00
1725618526.6250358, -1.6256E+00
1725618526.763019, -1.6256E+00
1725618526.8870964, -1.6256E+00
1725618527.0127685, -1.6257E+00
1725618527.1367934, -1.6257E+00
1725618527.2744868, -1.6256E+00
1725618527.3993256, -1.6256E+00
1725618527.5259871, -1.6256E+00
1725618527.6686053, -1.6256E+00
1725618527.8052404, -1.6256E+00
1725618527.9331846, -1.6256E+00
1725618528.0730143, -1.6256E+00
1725618528.2106557, -1.6255E+00
1725618528.333543, -1.6256E+00
1725618528.4593306, -1.6256E+00
1725618528.583999, -1.6256E+00
1725618528.7213125, -1.6256E+00
1725618528.8550322, -1.6256E+00
1725618528.9873207, -1.6256E+00
1725618529.1107113, -1.6256E+00
1725618529.23785, -1.6257E+00
1725618529.3631501, -1.6257E+00
1725618529.5001538, -1.6257E+00
1725618529.6279573, -1.6257E+00
1725618529.76627, -1.6257E+00
1725618529.8904567, -1.6257E+00
1725618530.014333, -1.6257E+00
1725618530.1391578, -1.6257E+00
1725618530.2641344, -1.6257E+00
1725618530.3887658, -1.6256E+00
1725618530.5116405, -1.6256E+00
1725618530.6375594, -1.6256E+00
1725618530.7612283, -1.6256E+00
1725618530.8868961, -1.6256E+00
1725618531.0247254, -1.6256E+00
1725618531.150186, -1.6256E+00
1725618531.2776897, -1.6256E+00
1725618531.4158535, -1.6256E+00
1725618531.5526102, -1.6256E+00
1725618531.6921735, -1.6256E+00
1725618531.8157349, -1.6255E+00
1725618531.9603484, -1.6255E+00
1725618532.098978, -1.6255E+00
1725618532.2286348, -1.6255E+00
1725618532.3643243, -1.6255E+00
1725618532.504193, -1.6255E+00
1725618532.6291115, -1.6255E+00
1725618532.7699213, -1.6255E+00
1725618532.9065926, -1.6255E+00
1725618533.0337238, -1.6255E+00
1725618533.157933, -1.6255E+00
1725618533.2806551, -1.6255E+00
1725618533.4053712, -1.6255E+00
1725618533.5439181, -1.6255E+00
1725618533.6674724, -1.6256E+00
1725618533.791318, -1.6256E+00
1725618533.9154947, -1.6256E+00
1725618534.0402813, -1.6256E+00
1725618534.166078, -1.6256E+00
1725618534.3039613, -1.6257E+00
1725618534.440415, -1.6257E+00
1725618534.5657675, -1.6257E+00
1725618534.6996636, -1.6256E+00
1725618534.8323162, -1.6256E+00
1725618534.956652, -1.6256E+00
1725618535.0812993, -1.6256E+00
1725618535.208415, -1.6256E+00
1725618535.3318713, -1.6256E+00
1725618535.4635613, -1.6256E+00
1725618535.595584, -1.6256E+00
1725618535.7332268, -1.6256E+00
1725618535.8571594, -1.6256E+00
1725618535.9832497, -1.6255E+00
1725618536.1072996, -1.6255E+00
1725618536.234198, -1.6255E+00
1725618536.3712697, -1.6255E+00
1725618536.5071588, -1.6255E+00
1725618536.6427963, -1.6256E+00
1725618536.7784326, -1.6255E+00
1725618536.9156046, -1.6255E+00
1725618537.0482495, -1.6255E+00
1725618537.1861825, -1.6255E+00
1725618537.323812, -1.6255E+00
1725618537.449808, -1.6255E+00
1725618537.5717218, -1.6255E+00
1725618537.697493, -1.6255E+00
1725618537.8224604, -1.6255E+00
1725618537.9459968, -1.6255E+00
1725618538.070734, -1.6255E+00
1725618538.1962974, -1.6255E+00
1725618538.3194625, -1.6254E+00
1725618538.4451132, -1.6254E+00
1725618538.583444, -1.6254E+00
1725618538.707577, -1.6254E+00
1725618538.8341436, -1.6254E+00
1725618538.9566343, -1.6254E+00
1725618539.080218, -1.6254E+00
1725618539.2183094, -1.6254E+00
1725618539.3432877, -1.6254E+00
1725618539.4701836, -1.6254E+00
1725618539.607738, -1.6254E+00
1725618539.7564101, -1.6254E+00
1725618539.8841145, -1.6254E+00
1725618540.008483, -1.6254E+00
1725618540.1383023, -1.6255E+00
1725618540.2725725, -1.6254E+00
1725618540.4102778, -1.6254E+00
1725618540.5342019, -1.6254E+00
1725618540.6708367, -1.6255E+00
1725618540.7961433, -1.6255E+00
1725618540.9426591, -1.6255E+00
1725618541.0792947, -1.6255E+00
1725618541.2089467, -1.6255E+00
1725618541.343587, -1.6255E+00
1725618541.4782276, -1.6255E+00
1725618541.616052, -1.6255E+00
1725618541.7548604, -1.6255E+00
1725618541.8907702, -1.6255E+00
1725618542.0196807, -1.6255E+00
1725618542.14446, -1.6255E+00
1725618542.2811093, -1.6255E+00
1725618542.4054635, -1.6255E+00
1725618542.5310094, -1.6255E+00
1725618542.6538043, -1.6255E+00
1725618542.8033874, -1.6255E+00
1725618542.9294684, -1.6255E+00
1725618543.0544283, -1.6255E+00
1725618543.1783671, -1.6255E+00
1725618543.3073647, -1.6255E+00
1725618543.4543772, -1.6255E+00
1725618543.587617, -1.6255E+00
1725618543.728224, -1.6256E+00
1725618543.8642879, -1.6256E+00
1725618543.9912474, -1.6255E+00
1725618544.1156807, -1.6255E+00
1725618544.2437377, -1.6254E+00
1725618544.376408, -1.6254E+00
1725618544.4998093, -1.6255E+00
1725618544.6252108, -1.6255E+00
1725618544.7568214, -1.6255E+00
1725618544.8877432, -1.6255E+00
1725618545.01077, -1.6255E+00
1725618545.1451254, -1.6255E+00
1725618545.2817268, -1.6255E+00
1725618545.4173636, -1.6255E+00
1725618545.547017, -1.6255E+00
1725618545.6886387, -1.6255E+00
1725618545.8212833, -1.6255E+00
1725618545.9629052, -1.6256E+00
1725618546.0985718, -1.6256E+00
1725618546.229193, -1.6256E+00
1725618546.3668263, -1.6256E+00
1725618546.4994986, -1.6256E+00
1725618546.6361275, -1.6256E+00
1725618546.764032, -1.6256E+00
1725618546.899186, -1.6256E+00
1725618547.025049, -1.6256E+00
1725618547.150322, -1.6255E+00
1725618547.2770221, -1.6256E+00
1725618547.4122372, -1.6256E+00
1725618547.5383909, -1.6256E+00
1725618547.661669, -1.6255E+00
1725618547.7847338, -1.6255E+00
1725618547.9231732, -1.6255E+00
1725618548.0488508, -1.6255E+00
1725618548.1732516, -1.6255E+00
1725618548.296146, -1.6255E+00
1725618548.4198966, -1.6255E+00
1725618548.543447, -1.6255E+00
1725618548.6703463, -1.6255E+00
1725618548.8090315, -1.6256E+00
1725618548.9333906, -1.6256E+00
1725618549.0561042, -1.6256E+00
1725618549.1819189, -1.6256E+00
1725618549.3283403, -1.6256E+00
1725618549.4602547, -1.6256E+00
1725618549.5918355, -1.6256E+00
1725618549.7289822, -1.6256E+00
1725618549.8666139, -1.6255E+00
1725618549.9955862, -1.6256E+00
1725618550.1325276, -1.6256E+00
1725618550.2688532, -1.6256E+00
1725618550.3926213, -1.6257E+00
1725618550.5224059, -1.6257E+00
1725618550.6567247, -1.6257E+00
1725618550.7954583, -1.6257E+00
1725618550.9343088, -1.6256E+00
1725618551.072363, -1.6256E+00
1725618551.208127, -1.6256E+00
1725618551.3313596, -1.6256E+00
1725618551.4571645, -1.6256E+00
1725618551.58159, -1.6256E+00
1725618551.7057955, -1.6256E+00
1725618551.8296146, -1.6255E+00
1725618551.9533846, -1.6255E+00
1725618552.0781426, -1.6255E+00
1725618552.2030804, -1.6255E+00
1725618552.340898, -1.6255E+00
1725618552.465565, -1.6255E+00
1725618552.6044006, -1.6255E+00
1725618552.7419896, -1.6255E+00
1725618552.8796856, -1.6255E+00
1725618553.0041146, -1.6256E+00
1725618553.137117, -1.6256E+00
1725618553.2678914, -1.6256E+00
1725618553.4049623, -1.6256E+00
1725618553.5505404, -1.6256E+00
1725618553.6859016, -1.6256E+00
1725618553.8288474, -1.6256E+00
1725618553.9654815, -1.6256E+00
1725618554.0941377, -1.6256E+00
1725618554.2367566, -1.6255E+00
1725618554.3674068, -1.6255E+00
1725618554.4920805, -1.6255E+00
1725618554.6173093, -1.6255E+00
1725618554.7401507, -1.6255E+00
1725618554.8782446, -1.6255E+00
1725618555.0114124, -1.6255E+00
1725618555.1418483, -1.6255E+00
1725618555.2687168, -1.6255E+00
1725618555.404379, -1.6255E+00
1725618555.5301185, -1.6256E+00
1725618555.6671836, -1.6256E+00
1725618555.7905352, -1.6256E+00
1725618555.9155612, -1.6256E+00
1725618556.0425463, -1.6256E+00
1725618556.1785197, -1.6256E+00
1725618556.3017035, -1.6255E+00
1725618556.4271455, -1.6255E+00
1725618556.563948, -1.6255E+00
1725618556.687054, -1.6255E+00
1725618556.8107252, -1.6255E+00
1725618556.941194, -1.6255E+00
1725618557.0773456, -1.6255E+00
1725618557.2130835, -1.6255E+00
1725618557.3355355, -1.6255E+00
1725618557.4660578, -1.6255E+00
1725618557.5988224, -1.6255E+00
1725618557.7389703, -1.6255E+00
1725618557.875082, -1.6256E+00
1725618558.0012503, -1.6256E+00
1725618558.124204, -1.6256E+00
1725618558.2668216, -1.6256E+00
1725618558.406448, -1.6255E+00
1725618558.5370994, -1.6255E+00
1725618558.672738, -1.6255E+00
1725618558.7996287, -1.6255E+00
1725618558.9364412, -1.6255E+00
1725618559.0601082, -1.6256E+00
1725618559.194594, -1.6256E+00
1725618559.3235617, -1.6256E+00
1725618559.4512937, -1.6256E+00
1725618559.5766127, -1.6257E+00
1725618559.7016087, -1.6257E+00
1725618559.8267872, -1.6257E+00
1725618559.9608173, -1.6257E+00
1725618560.090253, -1.6257E+00
1725618560.2145019, -1.6257E+00
1725618560.3543155, -1.6257E+00
1725618560.4910057, -1.6257E+00
1725618560.615388, -1.6256E+00
1725618560.7393365, -1.6256E+00
1725618560.8652759, -1.6256E+00
1725618561.0028548, -1.6256E+00
1725618561.1275222, -1.6256E+00
1725618561.2552438, -1.6256E+00
1725618561.4002197, -1.6256E+00
1725618561.5398993, -1.6256E+00
1725618561.671613, -1.6256E+00
1725618561.8027916, -1.6256E+00
1725618561.9335403, -1.6257E+00
1725618562.058608, -1.6256E+00
1725618562.204359, -1.6256E+00
1725618562.3400688, -1.6256E+00
1725618562.4782755, -1.6256E+00
1725618562.6208932, -1.6256E+00
1725618562.7555332, -1.6256E+00
1725618562.8841887, -1.6256E+00
1725618563.0098534, -1.6256E+00
1725618563.1343355, -1.6256E+00
1725618563.2598448, -1.6255E+00
1725618563.3974767, -1.6255E+00
1725618563.5222237, -1.6256E+00
1725618563.6477976, -1.6256E+00
1725618563.7858887, -1.6256E+00
1725618563.924805, -1.6256E+00
1725618564.0486917, -1.6256E+00
1725618564.1873865, -1.6256E+00
1725618564.3114696, -1.6256E+00
1725618564.4351935, -1.6256E+00
1725618564.5609655, -1.6256E+00
1725618564.6841254, -1.6256E+00
1725618564.8091624, -1.6256E+00
1725618564.9328551, -1.6256E+00
1725618565.0649807, -1.6255E+00
1725618565.1951365, -1.6255E+00
1725618565.320301, -1.6255E+00
1725618565.457938, -1.6255E+00
1725618565.5820432, -1.6255E+00
1725618565.7082183, -1.6255E+00
1725618565.8405132, -1.6255E+00
1725618565.9727054, -1.6255E+00
1725618566.0950446, -1.6255E+00
1725618566.220233, -1.6256E+00
1725618566.3590884, -1.6256E+00
1725618566.4837244, -1.6256E+00
1725618566.6213562, -1.6256E+00
1725618566.7520082, -1.6256E+00
1725618566.8896427, -1.6256E+00
1725618567.0212877, -1.6257E+00
1725618567.1509423, -1.6257E+00
1725618567.2915182, -1.6257E+00
1725618567.4152071, -1.6257E+00
1725618567.5410442, -1.6257E+00
1725618567.6646333, -1.6257E+00
1725618567.8042588, -1.6257E+00
1725618567.9471767, -1.6257E+00
1725618568.0774407, -1.6257E+00
1725618568.202154, -1.6257E+00
1725618568.3414981, -1.6256E+00
1725618568.4781003, -1.6256E+00
1725618568.6019876, -1.6256E+00
1725618568.7393956, -1.6256E+00
1725618568.8634205, -1.6256E+00
1725618569.0011618, -1.6256E+00
1725618569.1241875, -1.6256E+00
1725618569.248592, -1.6256E+00
1725618569.3730264, -1.6256E+00
