time.time(), c1pp, c2pp
1727783415.8553307, 7.833E+00, 2.000E+01
1727783415.9651248, 7.829E+00, 1.990E+01
1727783416.0737455, 7.811E+00, 1.994E+01
1727783416.1847854, 7.811E+00, 1.987E+01
1727783416.2937822, 7.824E+00, 1.993E+01
1727783416.4018116, 7.815E+00, 1.989E+01
1727783416.5110369, 7.815E+00, 1.991E+01
1727783416.6176283, 7.819E+00, 1.991E+01
1727783416.726628, 7.806E+00, 1.995E+01
1727783416.8366387, 7.815E+00, 1.995E+01
1727783416.946368, 7.829E+00, 1.994E+01
1727783417.0546834, 7.824E+00, 1.996E+01
1727783417.1611748, 7.837E+00, 1.999E+01
1727783417.2692132, 7.815E+00, 1.995E+01
1727783417.3760781, 7.819E+00, 2.003E+01
1727783417.483214, 7.833E+00, 1.990E+01
1727783417.5901558, 7.819E+00, 1.995E+01
1727783417.698908, 7.819E+00, 1.998E+01
1727783417.8102357, 7.837E+00, 1.991E+01
1727783417.9187038, 7.815E+00, 2.000E+01
1727783418.0250309, 7.811E+00, 1.991E+01
1727783418.1313558, 7.806E+00, 1.999E+01
1727783418.2414749, 7.810E+00, 1.993E+01
1727783418.3519788, 7.819E+00, 1.995E+01
1727783418.4638066, 7.824E+00, 1.993E+01
1727783418.5728264, 7.824E+00, 1.994E+01
1727783418.6853364, 7.819E+00, 1.993E+01
1727783418.7967615, 7.824E+00, 1.993E+01
1727783418.9037654, 7.806E+00, 1.990E+01
1727783419.0128837, 7.828E+00, 1.996E+01
1727783419.1223228, 7.819E+00, 1.993E+01
1727783419.2341807, 7.815E+00, 1.989E+01
1727783419.3428214, 7.819E+00, 1.994E+01
1727783419.4516652, 7.837E+00, 1.990E+01
1727783419.5607364, 7.811E+00, 1.993E+01
1727783419.6694107, 7.837E+00, 1.986E+01
1727783419.7767441, 7.806E+00, 1.988E+01
1727783419.8862565, 7.815E+00, 1.999E+01
1727783419.996403, 7.819E+00, 1.991E+01
1727783420.1032963, 7.833E+00, 1.994E+01
1727783420.212129, 7.819E+00, 1.995E+01
1727783420.3255048, 7.810E+00, 1.995E+01
1727783420.4363718, 7.811E+00, 1.993E+01
1727783420.5441353, 7.824E+00, 1.998E+01
1727783420.6518717, 7.810E+00, 1.993E+01
1727783420.7605615, 7.819E+00, 1.989E+01
1727783420.8679862, 7.815E+00, 1.994E+01
1727783420.9763525, 7.802E+00, 1.994E+01
1727783421.0861943, 7.837E+00, 1.994E+01
1727783421.1952586, 7.819E+00, 1.995E+01
1727783421.302525, 7.819E+00, 1.988E+01
1727783421.409823, 7.828E+00, 1.997E+01
1727783421.517308, 7.824E+00, 1.997E+01
1727783421.6254947, 7.806E+00, 1.989E+01
1727783421.731403, 7.811E+00, 1.988E+01
1727783421.8389516, 7.810E+00, 1.994E+01
1727783421.9489212, 7.815E+00, 1.996E+01
1727783422.0564814, 7.819E+00, 1.993E+01
1727783422.166624, 7.819E+00, 1.994E+01
1727783422.2752342, 7.824E+00, 1.997E+01
1727783422.3813603, 7.833E+00, 1.995E+01
1727783422.4928315, 7.819E+00, 1.990E+01
1727783422.601414, 7.815E+00, 1.989E+01
1727783422.7096784, 7.824E+00, 1.990E+01
1727783422.8188324, 7.824E+00, 1.988E+01
1727783422.9251907, 7.824E+00, 1.995E+01
1727783423.0361776, 7.815E+00, 1.999E+01
1727783423.145237, 7.797E+00, 1.989E+01
1727783423.2544994, 7.833E+00, 1.990E+01
1727783423.3626084, 7.815E+00, 1.991E+01
1727783423.4701502, 7.824E+00, 1.989E+01
1727783423.5781505, 7.815E+00, 1.996E+01
1727783423.6870167, 7.829E+00, 1.996E+01
1727783423.7957602, 7.828E+00, 1.993E+01
1727783423.9056315, 7.824E+00, 1.987E+01
1727783424.0143225, 7.815E+00, 2.004E+01
1727783424.1243021, 7.828E+00, 1.996E+01
1727783424.2342908, 7.842E+00, 1.987E+01
1727783424.345856, 7.815E+00, 1.995E+01
1727783424.4543931, 7.824E+00, 1.995E+01
1727783424.5612578, 7.815E+00, 1.989E+01
1727783424.6728559, 7.815E+00, 1.995E+01
1727783424.7790902, 7.824E+00, 1.990E+01
1727783424.8866165, 7.802E+00, 1.993E+01
1727783424.9947333, 7.815E+00, 1.994E+01
1727783425.1044934, 7.819E+00, 1.989E+01
1727783425.213562, 7.819E+00, 1.987E+01
1727783425.322858, 7.815E+00, 1.995E+01
1727783425.4315357, 7.802E+00, 1.997E+01
1727783425.5415916, 7.833E+00, 1.986E+01
1727783425.6496525, 7.810E+00, 1.993E+01
1727783425.758573, 7.828E+00, 1.993E+01
1727783425.868543, 7.819E+00, 1.994E+01
1727783425.9809508, 7.819E+00, 1.990E+01
1727783426.0880017, 7.819E+00, 1.986E+01
1727783426.1971753, 7.797E+00, 1.997E+01
1727783426.3054645, 7.815E+00, 1.993E+01
1727783426.4186027, 7.815E+00, 1.990E+01
1727783426.529012, 7.815E+00, 1.988E+01
1727783426.6366506, 7.819E+00, 1.987E+01
1727783426.743265, 7.810E+00, 1.996E+01
1727783426.851567, 7.819E+00, 1.994E+01
1727783426.959871, 7.815E+00, 1.997E+01
1727783427.0719197, 7.837E+00, 1.990E+01
1727783427.179786, 7.828E+00, 1.993E+01
1727783427.2884865, 7.837E+00, 1.990E+01
1727783427.3984516, 7.797E+00, 1.996E+01
1727783427.5118327, 7.810E+00, 1.993E+01
1727783427.6195183, 7.819E+00, 1.997E+01
1727783427.7290592, 7.815E+00, 1.993E+01
1727783427.83875, 7.815E+00, 1.994E+01
1727783427.9489508, 7.842E+00, 1.991E+01
1727783428.0587227, 7.819E+00, 1.995E+01
1727783428.1666155, 7.819E+00, 1.993E+01
1727783428.275435, 7.815E+00, 1.989E+01
1727783428.3856826, 7.824E+00, 1.994E+01
1727783428.4932282, 7.811E+00, 1.990E+01
1727783428.602671, 7.815E+00, 1.988E+01
1727783428.7115772, 7.806E+00, 1.996E+01
1727783428.8194594, 7.833E+00, 1.996E+01
1727783428.9276066, 7.824E+00, 1.987E+01
1727783429.0371113, 7.837E+00, 1.993E+01
1727783429.1503894, 7.815E+00, 1.993E+01
1727783429.260586, 7.837E+00, 1.995E+01
1727783429.368101, 7.833E+00, 1.994E+01
1727783429.4744408, 7.806E+00, 1.995E+01
1727783429.580656, 7.810E+00, 1.994E+01
1727783429.6894116, 7.810E+00, 1.994E+01
1727783429.7952576, 7.824E+00, 1.996E+01
1727783429.904552, 7.833E+00, 1.997E+01
1727783430.0131707, 7.828E+00, 1.993E+01
1727783430.1219568, 7.846E+00, 1.986E+01
1727783430.2314656, 7.828E+00, 1.995E+01
1727783430.338649, 7.815E+00, 1.991E+01
1727783430.4465363, 7.815E+00, 1.994E+01
1727783430.5549712, 7.837E+00, 1.997E+01
1727783430.6639674, 7.819E+00, 1.993E+01
1727783430.77335, 7.829E+00, 1.993E+01
1727783430.8818223, 7.819E+00, 1.999E+01
1727783430.9903052, 7.810E+00, 1.996E+01
1727783431.0988927, 7.829E+00, 1.988E+01
1727783431.2061515, 7.810E+00, 1.990E+01
1727783431.3156557, 7.810E+00, 2.001E+01
1727783431.4240708, 7.837E+00, 1.997E+01
1727783431.5346916, 7.837E+00, 1.990E+01
1727783431.6437554, 7.811E+00, 1.988E+01
1727783431.7519877, 7.828E+00, 1.995E+01
1727783431.8598514, 7.824E+00, 1.995E+01
1727783431.968876, 7.829E+00, 1.991E+01
1727783432.0766973, 7.815E+00, 1.991E+01
1727783432.1872373, 7.828E+00, 1.990E+01
1727783432.2967832, 7.815E+00, 1.989E+01
1727783432.405238, 7.810E+00, 1.985E+01
1727783432.515826, 7.824E+00, 1.990E+01
1727783432.6245928, 7.819E+00, 1.989E+01
1727783432.7311184, 7.811E+00, 1.994E+01
1727783432.8383212, 7.824E+00, 1.990E+01
1727783432.9465659, 7.815E+00, 1.994E+01
1727783433.056032, 7.824E+00, 1.993E+01
1727783433.1642818, 7.811E+00, 1.989E+01
1727783433.2733448, 7.829E+00, 1.998E+01
1727783433.3853424, 7.824E+00, 1.995E+01
1727783433.492911, 7.829E+00, 1.990E+01
1727783433.6021187, 7.819E+00, 1.991E+01
1727783433.711626, 7.815E+00, 1.995E+01
1727783433.8207707, 7.824E+00, 1.989E+01
1727783433.9320261, 7.815E+00, 1.989E+01
1727783434.0405397, 7.842E+00, 1.988E+01
1727783434.1493504, 7.811E+00, 1.993E+01
1727783434.2564306, 7.806E+00, 1.989E+01
1727783434.3663435, 7.828E+00, 1.990E+01
1727783434.489805, 7.819E+00, 1.993E+01
1727783434.5996182, 7.806E+00, 1.994E+01
1727783434.7109728, 7.824E+00, 1.996E+01
1727783434.8172326, 7.810E+00, 1.994E+01
1727783434.9280987, 7.797E+00, 1.985E+01
1727783435.0350244, 7.806E+00, 1.998E+01
1727783435.145211, 7.815E+00, 1.987E+01
1727783435.2545414, 7.819E+00, 1.995E+01
1727783435.363338, 7.815E+00, 1.991E+01
1727783435.471923, 7.837E+00, 1.988E+01
1727783435.5791667, 7.842E+00, 1.990E+01
1727783435.6871796, 7.828E+00, 1.994E+01
1727783435.7964811, 7.819E+00, 1.993E+01
1727783435.9048967, 7.833E+00, 1.989E+01
1727783436.0157695, 7.811E+00, 1.994E+01
1727783436.1281545, 7.815E+00, 1.995E+01
1727783436.23765, 7.828E+00, 1.993E+01
1727783436.3463306, 7.828E+00, 1.987E+01
1727783436.4539492, 7.815E+00, 1.990E+01
1727783436.5610697, 7.815E+00, 1.996E+01
1727783436.6791325, 7.802E+00, 1.997E+01
1727783436.7865677, 7.828E+00, 1.996E+01
1727783436.89435, 7.824E+00, 1.986E+01
1727783437.0088215, 7.806E+00, 1.996E+01
1727783437.1183343, 7.819E+00, 1.996E+01
1727783437.225604, 7.811E+00, 1.984E+01
1727783437.3376722, 7.833E+00, 1.993E+01
1727783437.4463468, 7.815E+00, 1.999E+01
1727783437.553867, 7.833E+00, 1.991E+01
1727783437.6596215, 7.810E+00, 1.991E+01
1727783437.769608, 7.806E+00, 1.988E+01
1727783437.8770366, 7.819E+00, 1.991E+01
1727783437.9853284, 7.837E+00, 1.991E+01
1727783438.0917423, 7.810E+00, 1.995E+01
1727783438.199982, 7.815E+00, 1.995E+01
1727783438.3081412, 7.815E+00, 1.993E+01
1727783438.419446, 7.829E+00, 1.995E+01
1727783438.5272088, 7.824E+00, 1.997E+01
1727783438.6367033, 7.815E+00, 1.995E+01
1727783438.7465653, 7.815E+00, 1.990E+01
1727783438.8563528, 7.833E+00, 1.996E+01
1727783438.9643142, 7.815E+00, 1.993E+01
1727783439.0733094, 7.828E+00, 2.000E+01
1727783439.1838984, 7.819E+00, 1.994E+01
1727783439.2906673, 7.828E+00, 1.997E+01
1727783439.4017234, 7.815E+00, 1.988E+01
1727783439.5114992, 7.815E+00, 1.991E+01
1727783439.6276312, 7.811E+00, 1.995E+01
1727783439.7348042, 7.802E+00, 1.999E+01
1727783439.8413951, 7.829E+00, 1.986E+01
1727783439.9484599, 7.810E+00, 1.994E+01
1727783440.0549867, 7.833E+00, 1.996E+01
1727783440.1632373, 7.819E+00, 1.990E+01
1727783440.2717028, 7.806E+00, 1.994E+01
1727783440.3823316, 7.819E+00, 1.990E+01
1727783440.4909363, 7.819E+00, 1.991E+01
1727783440.5997617, 7.815E+00, 1.991E+01
1727783440.7092268, 7.824E+00, 1.988E+01
1727783440.817067, 7.815E+00, 1.988E+01
1727783440.9252963, 7.810E+00, 1.991E+01
1727783441.0393035, 7.819E+00, 1.986E+01
1727783441.1473045, 7.829E+00, 1.988E+01
1727783441.2563307, 7.837E+00, 1.995E+01
1727783441.3651462, 7.815E+00, 1.991E+01
1727783441.473675, 7.819E+00, 1.993E+01
1727783441.5824013, 7.828E+00, 1.996E+01
1727783441.6910982, 7.815E+00, 1.993E+01
1727783441.7997775, 7.819E+00, 1.993E+01
1727783441.9071598, 7.810E+00, 1.997E+01
1727783442.0164802, 7.815E+00, 1.995E+01
1727783442.1270084, 7.828E+00, 1.994E+01
1727783442.2372708, 7.819E+00, 1.993E+01
1727783442.3457184, 7.828E+00, 1.990E+01
1727783442.4531245, 7.837E+00, 1.999E+01
1727783442.5629754, 7.811E+00, 1.994E+01
1727783442.678129, 7.824E+00, 1.993E+01
1727783442.7894628, 7.824E+00, 1.989E+01
1727783442.902796, 7.828E+00, 1.991E+01
1727783443.0102005, 7.806E+00, 1.994E+01
1727783443.1192482, 7.819E+00, 1.996E+01
1727783443.2292383, 7.824E+00, 1.994E+01
1727783443.3362684, 7.819E+00, 1.986E+01
1727783443.4463358, 7.819E+00, 1.986E+01
1727783443.5542998, 7.815E+00, 1.991E+01
1727783443.6629565, 7.824E+00, 1.999E+01
1727783443.7722652, 7.819E+00, 1.996E+01
1727783443.8824732, 7.819E+00, 1.995E+01
1727783443.9906464, 7.815E+00, 1.990E+01
1727783444.0984802, 7.815E+00, 1.989E+01
1727783444.2063427, 7.815E+00, 1.989E+01
1727783444.313555, 7.819E+00, 1.990E+01
1727783444.4255307, 7.842E+00, 1.999E+01
1727783444.5351799, 7.811E+00, 1.997E+01
1727783444.644636, 7.810E+00, 1.990E+01
1727783444.7551055, 7.811E+00, 1.994E+01
1727783444.86434, 7.802E+00, 1.994E+01
1727783444.9762747, 7.824E+00, 1.989E+01
1727783445.084986, 7.815E+00, 1.985E+01
1727783445.1934505, 7.815E+00, 1.991E+01
1727783445.3011646, 7.833E+00, 1.993E+01
1727783445.4123802, 7.824E+00, 1.996E+01
1727783445.5222077, 7.815E+00, 1.990E+01
1727783445.6321828, 7.810E+00, 1.997E+01
1727783445.7402894, 7.802E+00, 1.989E+01
1727783445.8507788, 7.819E+00, 1.994E+01
1727783445.959282, 7.815E+00, 1.998E+01
1727783446.0661485, 7.833E+00, 1.994E+01
1727783446.176077, 7.811E+00, 1.997E+01
1727783446.2840781, 7.819E+00, 1.996E+01
1727783446.3945022, 7.815E+00, 1.994E+01
1727783446.502965, 7.810E+00, 1.991E+01
1727783446.6131396, 7.819E+00, 1.985E+01
1727783446.7207866, 7.833E+00, 1.993E+01
1727783446.829222, 7.824E+00, 1.994E+01
1727783446.937835, 7.806E+00, 1.995E+01
1727783447.0464952, 7.815E+00, 1.991E+01
1727783447.1535068, 7.810E+00, 1.989E+01
1727783447.2618651, 7.815E+00, 1.986E+01
1727783447.3691497, 7.806E+00, 1.988E+01
1727783447.4765365, 7.833E+00, 1.994E+01
1727783447.5848594, 7.828E+00, 1.990E+01
1727783447.6935086, 7.828E+00, 1.989E+01
1727783447.800977, 7.819E+00, 1.996E+01
1727783447.9106638, 7.819E+00, 1.983E+01
1727783448.0192583, 7.828E+00, 1.988E+01
1727783448.127097, 7.824E+00, 1.991E+01
1727783448.234376, 7.824E+00, 1.997E+01
1727783448.3411062, 7.819E+00, 1.990E+01
1727783448.4508376, 7.819E+00, 1.993E+01
1727783448.5578115, 7.824E+00, 1.994E+01
1727783448.6652713, 7.811E+00, 1.989E+01
1727783448.7712054, 7.828E+00, 1.996E+01
1727783448.8836405, 7.806E+00, 1.996E+01
1727783448.9949205, 7.824E+00, 1.991E+01
1727783449.1019616, 7.833E+00, 1.990E+01
1727783449.2117712, 7.802E+00, 1.990E+01
1727783449.3192549, 7.819E+00, 1.993E+01
1727783449.4267569, 7.819E+00, 1.995E+01
1727783449.536294, 7.797E+00, 1.995E+01
1727783449.6441479, 7.802E+00, 1.996E+01
1727783449.7522826, 7.815E+00, 1.989E+01
1727783449.8597345, 7.806E+00, 1.997E+01
1727783449.966157, 7.842E+00, 1.989E+01
1727783450.0829408, 7.829E+00, 1.988E+01
1727783450.1914535, 7.824E+00, 1.994E+01
1727783450.3000784, 7.824E+00, 2.003E+01
1727783450.409838, 7.819E+00, 1.994E+01
1727783450.5172687, 7.819E+00, 1.987E+01
1727783450.6258793, 7.829E+00, 1.983E+01
1727783450.7345624, 7.824E+00, 1.994E+01
1727783450.842276, 7.806E+00, 1.990E+01
1727783450.949611, 7.829E+00, 1.993E+01
1727783451.0582917, 7.833E+00, 1.991E+01
1727783451.1665215, 7.815E+00, 1.999E+01
1727783451.2754881, 7.811E+00, 1.989E+01
1727783451.3857915, 7.829E+00, 1.990E+01
1727783451.4937394, 7.833E+00, 1.994E+01
1727783451.6030648, 7.819E+00, 2.001E+01
1727783451.7111726, 7.810E+00, 1.997E+01
1727783451.8255215, 7.819E+00, 1.991E+01
1727783451.9325118, 7.829E+00, 1.988E+01
1727783452.0411043, 7.815E+00, 1.986E+01
1727783452.1552289, 7.815E+00, 1.990E+01
1727783452.2617383, 7.824E+00, 1.988E+01
1727783452.3694267, 7.810E+00, 1.996E+01
1727783452.4793572, 7.802E+00, 1.996E+01
1727783452.587945, 7.833E+00, 1.995E+01
1727783452.7029872, 7.815E+00, 1.988E+01
1727783452.8114154, 7.815E+00, 1.995E+01
1727783452.9247348, 7.819E+00, 1.989E+01
1727783453.034177, 7.819E+00, 1.991E+01
1727783453.1410568, 7.815E+00, 1.994E+01
1727783453.2504382, 7.806E+00, 1.994E+01
1727783453.3600874, 7.811E+00, 1.988E+01
1727783453.4667122, 7.824E+00, 2.000E+01
1727783453.582468, 7.819E+00, 1.997E+01
1727783453.6909523, 7.806E+00, 1.996E+01
1727783453.8003845, 7.828E+00, 1.989E+01
1727783453.9134164, 7.815E+00, 1.993E+01
1727783454.0219798, 7.828E+00, 1.989E+01
1727783454.1321092, 7.819E+00, 2.000E+01
1727783454.2425432, 7.819E+00, 1.993E+01
1727783454.3511717, 7.815E+00, 1.991E+01
1727783454.4613247, 7.815E+00, 1.985E+01
1727783454.5691772, 7.815E+00, 1.989E+01
1727783454.6763346, 7.828E+00, 1.993E+01
1727783454.785065, 7.810E+00, 2.000E+01
1727783454.895031, 7.806E+00, 1.998E+01
1727783455.0037727, 7.828E+00, 1.995E+01
1727783455.1119995, 7.819E+00, 1.986E+01
1727783455.2187173, 7.810E+00, 1.995E+01
1727783455.3253086, 7.833E+00, 1.994E+01
1727783455.4323766, 7.810E+00, 1.994E+01
1727783455.539753, 7.810E+00, 1.993E+01
1727783455.6487696, 7.806E+00, 1.993E+01
1727783455.7565498, 7.829E+00, 1.990E+01
1727783455.8653595, 7.797E+00, 1.990E+01
1727783455.9738698, 7.810E+00, 1.996E+01
1727783456.0822103, 7.806E+00, 1.993E+01
1727783456.1899204, 7.828E+00, 1.995E+01
1727783456.2973812, 7.806E+00, 1.999E+01
1727783456.4063914, 7.819E+00, 1.996E+01
1727783456.5145426, 7.833E+00, 1.995E+01
1727783456.626237, 7.810E+00, 1.993E+01
1727783456.7340057, 7.837E+00, 1.997E+01
1727783456.8443758, 7.829E+00, 2.000E+01
1727783456.954926, 7.811E+00, 1.993E+01
1727783457.0633447, 7.819E+00, 1.988E+01
1727783457.1710932, 7.815E+00, 1.991E+01
1727783457.277934, 7.815E+00, 1.988E+01
1727783457.3856685, 7.811E+00, 1.996E+01
1727783457.4931548, 7.833E+00, 1.996E+01
1727783457.601496, 7.833E+00, 1.993E+01
1727783457.7108552, 7.824E+00, 1.993E+01
1727783457.8208082, 7.815E+00, 1.990E+01
1727783457.9297426, 7.829E+00, 2.000E+01
1727783458.0395627, 7.819E+00, 1.991E+01
1727783458.1464913, 7.811E+00, 1.996E+01
1727783458.2574925, 7.819E+00, 1.990E+01
1727783458.3660297, 7.824E+00, 1.994E+01
1727783458.4763167, 7.810E+00, 1.991E+01
1727783458.5877557, 7.824E+00, 1.993E+01
1727783458.6970606, 7.806E+00, 1.993E+01
1727783458.8037167, 7.806E+00, 1.991E+01
1727783458.9135256, 7.824E+00, 1.991E+01
1727783459.0224729, 7.824E+00, 1.988E+01
1727783459.1327493, 7.811E+00, 1.999E+01
1727783459.2418401, 7.824E+00, 1.994E+01
1727783459.349084, 7.828E+00, 1.995E+01
1727783459.4597163, 7.815E+00, 1.997E+01
1727783459.5684578, 7.828E+00, 1.994E+01
1727783459.6763136, 7.824E+00, 1.986E+01
1727783459.7849953, 7.815E+00, 1.990E+01
1727783459.894944, 7.802E+00, 1.996E+01
1727783460.010257, 7.815E+00, 1.995E+01
1727783460.1205773, 7.810E+00, 1.989E+01
1727783460.2297702, 7.810E+00, 1.997E+01
1727783460.3389425, 7.824E+00, 1.996E+01
1727783460.4464989, 7.806E+00, 1.996E+01
1727783460.55772, 7.815E+00, 1.997E+01
1727783460.6682916, 7.810E+00, 1.991E+01
1727783460.778443, 7.829E+00, 1.994E+01
1727783460.8859928, 7.811E+00, 1.994E+01
1727783460.9936268, 7.810E+00, 1.987E+01
1727783461.1034334, 7.824E+00, 1.990E+01
1727783461.212756, 7.815E+00, 1.983E+01
1727783461.3239923, 7.815E+00, 1.994E+01
1727783461.4304857, 7.815E+00, 1.997E+01
1727783461.5391173, 7.815E+00, 1.999E+01
1727783461.6516116, 7.819E+00, 1.983E+01
1727783461.762055, 7.824E+00, 1.990E+01
1727783461.8730826, 7.810E+00, 1.990E+01
1727783461.9794984, 7.824E+00, 1.990E+01
1727783462.0887856, 7.819E+00, 1.989E+01
1727783462.1982524, 7.810E+00, 1.995E+01
1727783462.3084323, 7.806E+00, 1.997E+01
1727783462.4174573, 7.819E+00, 1.991E+01
1727783462.5264947, 7.810E+00, 1.993E+01
1727783462.6364472, 7.806E+00, 1.995E+01
1727783462.7453418, 7.810E+00, 1.984E+01
1727783462.8548574, 7.837E+00, 1.986E+01
1727783462.9635332, 7.810E+00, 1.995E+01
1727783463.0706444, 7.828E+00, 1.990E+01
1727783463.179898, 7.842E+00, 1.993E+01
1727783463.2969153, 7.828E+00, 1.988E+01
1727783463.4086616, 7.815E+00, 1.994E+01
1727783463.5148818, 7.811E+00, 1.990E+01
1727783463.6224933, 7.802E+00, 1.993E+01
1727783463.7303643, 7.815E+00, 1.993E+01
1727783463.839682, 7.828E+00, 1.989E+01
1727783463.9492958, 7.815E+00, 1.986E+01
1727783464.054751, 7.802E+00, 1.995E+01
1727783464.1649122, 7.806E+00, 1.993E+01
1727783464.2761016, 7.824E+00, 1.991E+01
1727783464.3863962, 7.815E+00, 1.994E+01
1727783464.4957678, 7.824E+00, 1.990E+01
1727783464.604127, 7.815E+00, 1.994E+01
1727783464.7133348, 7.824E+00, 1.996E+01
1727783464.8222241, 7.810E+00, 1.993E+01
1727783464.930927, 7.819E+00, 1.998E+01
1727783465.044809, 7.819E+00, 1.995E+01
1727783465.15254, 7.824E+00, 1.995E+01
1727783465.2614975, 7.806E+00, 1.990E+01
1727783465.369647, 7.833E+00, 1.996E+01
1727783465.4768357, 7.824E+00, 1.991E+01
1727783465.5862327, 7.837E+00, 1.988E+01
1727783465.6938665, 7.811E+00, 1.995E+01
1727783465.805848, 7.829E+00, 1.994E+01
1727783465.9151537, 7.815E+00, 1.985E+01
1727783466.0240057, 7.833E+00, 1.989E+01
1727783466.1331995, 7.806E+00, 1.993E+01
1727783466.241951, 7.811E+00, 1.993E+01
1727783466.3509629, 7.824E+00, 1.993E+01
1727783466.458773, 7.815E+00, 1.995E+01
1727783466.5703905, 7.810E+00, 1.991E+01
1727783466.6767273, 7.819E+00, 1.995E+01
1727783466.7849479, 7.815E+00, 1.996E+01
1727783466.8956583, 7.833E+00, 1.988E+01
1727783467.003863, 7.819E+00, 1.994E+01
1727783467.112513, 7.819E+00, 1.997E+01
1727783467.2218258, 7.829E+00, 1.994E+01
1727783467.330761, 7.815E+00, 1.989E+01
1727783467.440268, 7.824E+00, 1.989E+01
1727783467.5513897, 7.855E+00, 1.988E+01
1727783467.6602142, 7.811E+00, 1.998E+01
1727783467.7689893, 7.806E+00, 1.995E+01
1727783467.8774025, 7.824E+00, 1.995E+01
1727783467.9858494, 7.811E+00, 1.994E+01
1727783468.0996506, 7.824E+00, 1.988E+01
1727783468.2086284, 7.802E+00, 1.994E+01
1727783468.316263, 7.811E+00, 1.994E+01
1727783468.4246209, 7.833E+00, 1.988E+01
1727783468.5391085, 7.819E+00, 1.994E+01
1727783468.6502962, 7.824E+00, 1.990E+01
1727783468.7587612, 7.811E+00, 1.987E+01
1727783468.8677285, 7.824E+00, 1.991E+01
1727783468.9752283, 7.815E+00, 1.996E+01
1727783469.0846603, 7.815E+00, 2.002E+01
1727783469.1945336, 7.810E+00, 1.986E+01
1727783469.3018878, 7.811E+00, 1.997E+01
1727783469.4104624, 7.806E+00, 1.994E+01
1727783469.518675, 7.815E+00, 1.987E+01
1727783469.6280844, 7.828E+00, 1.986E+01
1727783469.738625, 7.815E+00, 1.993E+01
1727783469.8498127, 7.824E+00, 1.996E+01
1727783469.958378, 7.815E+00, 1.995E+01
1727783470.0662165, 7.824E+00, 1.995E+01
1727783470.1771405, 7.811E+00, 1.990E+01
1727783470.287235, 7.828E+00, 1.999E+01
1727783470.3944774, 7.810E+00, 1.996E+01
1727783470.5020442, 7.824E+00, 1.995E+01
1727783470.6095505, 7.810E+00, 1.993E+01
1727783470.719326, 7.806E+00, 1.989E+01
1727783470.828313, 7.802E+00, 1.993E+01
1727783470.9364526, 7.815E+00, 1.997E+01
1727783471.0460384, 7.815E+00, 1.995E+01
1727783471.156655, 7.819E+00, 1.997E+01
1727783471.2663898, 7.819E+00, 1.986E+01
1727783471.3745022, 7.815E+00, 1.995E+01
1727783471.484226, 7.824E+00, 1.993E+01
1727783471.591871, 7.815E+00, 1.990E+01
1727783471.7007108, 7.833E+00, 1.991E+01
1727783471.8087256, 7.806E+00, 1.997E+01
1727783471.9168758, 7.806E+00, 1.994E+01
1727783472.027318, 7.815E+00, 1.990E+01
1727783472.139153, 7.819E+00, 1.994E+01
1727783472.2463195, 7.806E+00, 1.995E+01
1727783472.356063, 7.815E+00, 1.993E+01
1727783472.4645739, 7.819E+00, 1.990E+01
1727783472.57218, 7.815E+00, 1.993E+01
1727783472.6807652, 7.837E+00, 1.997E+01
1727783472.7898278, 7.828E+00, 1.994E+01
1727783472.900909, 7.819E+00, 1.994E+01
1727783473.0084867, 7.824E+00, 1.993E+01
1727783473.121152, 7.824E+00, 1.993E+01
1727783473.2292767, 7.833E+00, 1.994E+01
1727783473.3378484, 7.833E+00, 1.994E+01
1727783473.4480572, 7.833E+00, 1.990E+01
1727783473.5557516, 7.806E+00, 1.989E+01
1727783473.6662052, 7.824E+00, 1.984E+01
1727783473.7810159, 7.819E+00, 1.987E+01
1727783473.8932097, 7.806E+00, 1.991E+01
1727783474.0036728, 7.824E+00, 1.991E+01
1727783474.1114054, 7.815E+00, 1.994E+01
1727783474.2205837, 7.828E+00, 2.000E+01
1727783474.336455, 7.828E+00, 1.991E+01
1727783474.44469, 7.811E+00, 2.001E+01
1727783474.5552058, 7.824E+00, 1.998E+01
1727783474.6656857, 7.833E+00, 1.985E+01
1727783474.7743096, 7.833E+00, 1.993E+01
1727783474.883193, 7.806E+00, 1.995E+01
1727783474.9922338, 7.828E+00, 1.994E+01
1727783475.1000414, 7.833E+00, 1.994E+01
1727783475.2056642, 7.815E+00, 1.998E+01
1727783475.3133757, 7.802E+00, 1.996E+01
1727783475.4190927, 7.819E+00, 1.991E+01
1727783475.5268788, 7.806E+00, 1.996E+01
1727783475.6338494, 7.824E+00, 1.995E+01
1727783475.7406347, 7.824E+00, 1.990E+01
1727783475.8460562, 7.819E+00, 1.998E+01
1727783475.9547384, 7.829E+00, 1.989E+01
1727783476.0604537, 7.824E+00, 1.995E+01
1727783476.168237, 7.815E+00, 1.990E+01
1727783476.2749517, 7.815E+00, 1.990E+01
1727783476.3851278, 7.810E+00, 1.999E+01
1727783476.495066, 7.810E+00, 1.998E+01
1727783476.6033072, 7.815E+00, 1.990E+01
1727783476.7119668, 7.810E+00, 1.996E+01
1727783476.8226333, 7.833E+00, 1.994E+01
1727783476.935958, 7.833E+00, 1.987E+01
1727783477.0458484, 7.806E+00, 1.993E+01
1727783477.1516733, 7.824E+00, 1.989E+01
1727783477.2622201, 7.810E+00, 1.995E+01
