Resto format 1
Doc: "ToF_28_02_2025_Looking_Nice.setup"
Upload time: 28/2-2025 15:27
Description: ""
Sequence: "Free selection"
ClusterName	SurName	Datatype	Value	Valid	Timestamp
Spare12bit1_qopt	cU	0	  10.0101	1	'26/02-25 15:19:19/'
PAUL1_CylDCqopt	cUHi	0	  23.0000	1	'26/02-25 16:25:15/'
PAUL1_CylDCqopt	cULo	0	  -5.0000	1	'26/02-25 16:25:15/'
PAUL1_CylDCqopt	sU	0	   0.2441	1	'28/02-25 15:27:38/'
ISS_VsQopt	cU	0	   0.0000	1	'26/02-25 15:19:19/'
ISS_VsQopt	sU	0	   0.0000	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	average	0	  -0.0017	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	AvgCounter	1	46024	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	NumToAverage	1	4	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	r	0	  -0.0018	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	reset	2	false	1	'28/02-25 15:27:38/'
Spare16bit1_qopt	sdev	0	   0.0000	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	average	0	   0.0001	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	AvgCounter	1	20472	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	NumToAverage	1	4	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	r	0	   0.0003	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	reset	2	false	1	'28/02-25 15:27:38/'
Spare16bit2_qopt	sdev	0	   0.0000	1	'28/02-25 15:27:38/'
ISS_THCqopt	cU	0	  69.9973	1	'26/02-25 15:19:19/'
ISS_THCqopt	sU	0	  69.8263	1	'28/02-25 15:27:38/'
CRIO106DAFqopt	alivePeriod	1	0	1	'28/02-25 15:27:38/'
CRIO106DAFqopt	dafLoaderSt	2	false	1	'28/02-25 15:27:38/'
CRIO106DAFqopt	loadState	1	2	1	'26/02-25 15:19:19/'
CRIO106DAFqopt	sheet	3	"Standard"	1	'26/02-25 15:19:19/'
CRIO106DAFqopt	source	3	"\\isasvr14\isadfs\Nat_ISA-Lib\ISADocumentations\qOptic\Controls\Timing\TimingsTests\200320a-TestingAnalogDAFasBTE\qOptic_analogDAFTest_200320a_jsn.daf.xlsx"	1	'26/02-25 15:19:19/'
CRIO106DAFqopt	tempFile	3	"C:\temp\qOptic.daf"	1	'26/02-25 15:19:19/'
CRIO106DAFqopt	time	3	"25-03-2020 14:33:50"	1	'26/02-25 15:19:19/'
CRIO106DAFqopt	title	3	"qOptic analog DAF test"	1	'26/02-25 15:19:19/'
CRIO106REMqopt	cDafRemAlivePeriod	1	10	1	'28/02-25 15:27:38/'
CRIO106REMqopt	LoadState	1	0	1	'26/02-25 15:19:19/'
CRIO106REMqopt	Message	3	""	1	'26/02-25 15:19:19/'
CRIO106REMqopt	Restore1	2	false	1	'26/02-25 15:19:19/'
CRIO106REMqopt	Restore2	2	false	1	'26/02-25 15:19:19/'
CRIO106REMqopt	Restore3	2	false	1	'26/02-25 15:19:19/'
CRIO106REMqopt	Restore4	2	false	1	'26/02-25 15:19:19/'
CRIO106REMqopt	rstFile1	3	""	1	'26/02-25 15:19:19/'
CRIO106REMqopt	rstFile2	3	""	1	'26/02-25 15:19:19/'
CRIO106REMqopt	rstFile3	3	""	1	'26/02-25 15:19:19/'
CRIO106REMqopt	rstFile4	3	""	1	'26/02-25 15:19:19/'
CRIO106REMqopt	sDafRemote	2	false	1	'28/02-25 15:27:38/'
CL0_QOPTIC_C1qopt	avgBfWrittenDay	0	 307.0000	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	avgValuesWrittenDay	0	5952.0000	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	connectedPeriod	1	3	1	'26/02-25 15:19:19/'
CL0_QOPTIC_C1qopt	forcedWritePeriod	1	60	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	ForceWrtTime	3	"14:48"	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	keepConnected	2	false	1	'26/02-25 15:19:19/'
CL0_QOPTIC_C1qopt	loggingActive	2	true	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	loggingStatus	2	true	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	lstNuBfWritten	1	9	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	lstNuValuesWritten	1	241	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	lstWrtElapsedTime	1	63	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuBfWaitWrt	1	0	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuBfWritten	10	986	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuManagers	1	4	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuNotLogParameters	1	3	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuParameters	1	80	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	nuValuesWritten	10	19097	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	ODBCconFaillureCnt	1	0	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	ODBCconnection	2	false	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	ODBCerrors	10	0	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	ResetCounters	2	false	1	'26/02-25 15:19:19/'
CL0_QOPTIC_C1qopt	tdaNuBfWritten	10	168	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	tdaNuValuesWritten	10	3856	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	timeSinceWrite	1	38	1	'28/02-25 15:26:54/'
CL0_QOPTIC_C1qopt	TrigForcedWrtBufffer	2	false	1	'26/02-25 15:19:19/'
CL0_QOPTIC_C1qopt	yesterdayValuesWritt	0	5759.0000	1	'28/02-25 15:26:54/'
CS0_QOPTIC_C1qopt	activeLog	2	true	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	conFailed	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	connections	1	6	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	csAltLog	1	1	1	'26/02-25 15:19:19/'
CS0_QOPTIC_C1qopt	csAltLogRead	1	1	1	'26/02-25 15:19:19/'
CS0_QOPTIC_C1qopt	csLogFilter	1	1	1	'26/02-25 15:19:19/'
CS0_QOPTIC_C1qopt	failedThread	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	logFilter	10	1	1	'26/02-25 15:19:19/'
CS0_QOPTIC_C1qopt	mcConnections	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	nuAltLogs	1	500	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuApplicationInfor	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuClientReconnect	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuConnectionInfo	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuCsMessageLogs	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuCsTraceMsg	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuDatabase	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuDebugInfo	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuDetailed	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuDeviceInfo	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuInformational	1	2036	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuLogsToday	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuMimimal	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuSocketError	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuThreadInfo	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuTimingLog	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuUnused	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	nuWarning	1	0	1	'28/02-25 15:26:42/'
CS0_QOPTIC_C1qopt	remClient	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	resetCnt	2	false	1	'26/02-25 15:19:19/'
CS0_QOPTIC_C1qopt	savedThreads	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	sharedConn	1	0	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	threads	1	47	1	'28/02-25 15:27:38/'
CS0_QOPTIC_C1qopt	upTime	10	5837	1	'28/02-25 15:27:08/'
CS0_QOPTIC_C1qopt	upTime1s	12	350245	1	'28/02-25 15:27:38/'
